0.42 	-0.21 	2.3023e-05 	0 	0.00106625 	0.118472 	0.0085275
0.42 	-0.21 	6.33423e-05 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000103662 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000143981 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.0001843 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00022462 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000265618 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000310941 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000364365 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000427334 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000501135 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00058706 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000686333 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.000800012 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00092887 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00107327 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.001233 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00140722 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00159431 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00179192 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00199702 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00220606 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00241898 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00264273 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00288304 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00314108 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00341809 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00371541 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00403441 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00437661 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00474356 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00513693 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00555848 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.00601006 	0 	0.00106625 	0.118472 	0.00900002
0.42 	-0.21 	0.0064936 	0 	0.00106625 	0.118472 	0.00900002
