0.42 	-0.21 	2.3023e-05 	2.99744e+06 	494691 	2.55629 	-6.73936 	1.09743e-06
0.42 	-0.21 	6.33423e-05 	787354 	581067 	11.0662 	-374.318 	1.58519e-05
0.42 	-0.21 	0.000103662 	334963 	449573 	20.0228 	-1492.14 	6.193e-05
0.42 	-0.21 	0.000143981 	208793 	419217 	26.9227 	-2822.62 	0.000130499
0.42 	-0.21 	0.0001843 	154949 	414627 	32.0002 	-3898.14 	0.000207609
0.42 	-0.21 	0.00022462 	124938 	403376 	35.803 	-4648.17 	0.000287402
0.42 	-0.21 	0.000265618 	105094 	385388 	38.7742 	-5142.39 	0.000369706
0.42 	-0.21 	0.000310941 	89645.6 	353859 	41.3225 	-5472.23 	0.000461781
0.42 	-0.21 	0.000364365 	76647.3 	323589 	43.6495 	-5672.7 	0.000570455
0.42 	-0.21 	0.000427334 	65583.4 	292435 	45.7585 	-5735.55 	0.000698854
0.42 	-0.21 	0.000501135 	56142.1 	261594 	47.6438 	-5660.87 	0.000849963
0.42 	-0.21 	0.00058706 	48082.8 	232119 	49.3071 	-5474.24 	0.00102702
0.42 	-0.21 	0.000686333 	41210.9 	205193 	50.7557 	-5218.5 	0.00123341
0.42 	-0.21 	0.000800012 	35359.6 	180786 	51.9948 	-4888.05 	0.00147251
0.42 	-0.21 	0.00092887 	30386.3 	158274 	53.0308 	-4496.4 	0.00174755
0.42 	-0.21 	0.00107327 	26172 	139066 	53.8795 	-4064.4 	0.00206127
0.42 	-0.21 	0.001233 	22608.9 	120557 	54.5494 	-3615.38 	0.0024156
0.42 	-0.21 	0.00140722 	19611.9 	103527 	55.0737 	-3161.67 	0.00281124
0.42 	-0.21 	0.00159431 	17108.5 	91937 	55.4962 	-2712.47 	0.00324698
0.42 	-0.21 	0.00179192 	15020.6 	81969.4 	55.8165 	-2289.63 	0.00371925
0.42 	-0.21 	0.00199702 	13281.9 	72780.9 	56.0399 	-1876.73 	0.0042225
0.42 	-0.21 	0.00220606 	11837.1 	64023.2 	56.1832 	-1417.26 	0.00474955
0.42 	-0.21 	0.00241898 	10619.7 	55230.1 	56.2734 	-990.679 	0.00530221
0.42 	-0.21 	0.00264273 	9555.29 	45907.8 	56.3437 	-623.683 	0.00590006
0.42 	-0.21 	0.00288304 	8608.66 	35559.5 	56.4347 	-238.647 	0.00655932
0.42 	-0.21 	0.00314108 	7773.69 	23778.9 	56.6034 	157.08 	0.00728541
0.42 	-0.21 	0.00341809 	7047.97 	14595 	56.9309 	538.732 	0.0080818
0.42 	-0.21 	0.00371541 	6425.87 	20501.6 	57.4771 	884.662 	0.00894892
0.42 	-0.21 	0.00403441 	5883.91 	18907.6 	58.1318 	1253.97 	0.00988417
0.42 	-0.21 	0.00437661 	5411.4 	16396.7 	58.8814 	1741.2 	0.0108854
0.42 	-0.21 	0.00474356 	5000.48 	16007.8 	59.7284 	2356.29 	0.011949
0.42 	-0.21 	0.00513693 	4642.47 	17287.5 	60.6516 	2966.19 	0.0130689
0.42 	-0.21 	0.00555848 	4328.7 	13155 	61.6118 	3429.53 	0.0142376
0.42 	-0.21 	0.00601006 	4057.14 	9872.84 	62.6512 	3783.93 	0.0154462
0.42 	-0.21 	0.0064936 	3825.37 	9596.63 	63.8026 	4143.31 	0.0166825
