0.273 	-0.21 	0.0487875 	3.8584e+06 	0 	2.60447 	0 	1.64241e-06
0.273 	-0.21 	0.0488226 	1.1549e+06 	0 	9.3646 	0 	1.46533e-05
0.273 	-0.21 	0.0488578 	369070 	0 	16.979 	0 	4.40297e-05
0.273 	-0.21 	0.0488929 	214602 	0 	21.6256 	0 	7.38207e-05
0.273 	-0.21 	0.0489281 	155820 	0 	23.5 	0 	0.000106203
0.273 	-0.21 	0.0489632 	124320 	0 	23.8148 	0 	0.000141822
0.273 	-0.21 	0.048999 	103989 	0 	23.3976 	0 	0.000180988
0.273 	-0.21 	0.0490385 	88633.4 	0 	22.6186 	0 	0.000225198
0.273 	-0.21 	0.0490851 	75940.1 	0 	21.6305 	0 	0.00027472
0.273 	-0.21 	0.04914 	65193.3 	0 	20.5418 	0 	0.0003125
0.273 	-0.21 	0.0492044 	56028.5 	0 	19.434 	0 	0.000347437
0.273 	-0.21 	0.0492793 	48184.1 	0 	18.3614 	0 	0.000382487
0.273 	-0.21 	0.0493658 	41458.6 	0 	17.3532 	0 	0.000420482
0.273 	-0.21 	0.049465 	35700.2 	0 	16.4184 	0 	0.000462252
0.273 	-0.21 	0.0495773 	30787.3 	0 	15.5544 	0 	0.000507886
0.273 	-0.21 	0.0497032 	26615.2 	0 	14.7558 	0 	0.000557232
0.273 	-0.21 	0.0498425 	23086.6 	0 	14.0122 	0 	0.000609766
0.273 	-0.21 	0.0499944 	20107.6 	0 	13.294 	0 	0.00066384
0.273 	-0.21 	0.0501576 	17589.2 	0 	12.5772 	0 	0.000717571
0.273 	-0.21 	0.0503299 	15450.5 	0 	11.8693 	0 	0.000770628
0.273 	-0.21 	0.0505087 	13623.4 	0 	11.1858 	0 	0.000823486
0.273 	-0.21 	0.050691 	12053.5 	0 	10.5397 	0 	0.00087696
0.273 	-0.21 	0.0508767 	10681.2 	0 	9.93207 	0 	0.000932744
0.273 	-0.21 	0.0510718 	9440.04 	0 	9.34999 	0 	0.000993921
0.273 	-0.21 	0.0512813 	8296.82 	0 	8.78708 	0 	0.00106332
0.273 	-0.21 	0.0515063 	7251.04 	0 	8.24918 	0 	0.00114275
0.273 	-0.21 	0.0517479 	6306.89 	0 	7.74432 	0 	0.00123388
0.273 	-0.21 	0.0520071 	5467.53 	0 	7.27724 	0 	0.00133774
0.273 	-0.21 	0.0522853 	4731.67 	0 	6.84141 	0 	0.00145325
0.273 	-0.21 	0.0525837 	4092.79 	0 	6.43556 	0 	0.00158027
0.273 	-0.21 	0.0529037 	3542.61 	0 	6.06814 	0 	0.00172123
0.273 	-0.21 	0.0532467 	3072.9 	0 	5.74438 	0 	0.00187811
0.273 	-0.21 	0.0536143 	2675.64 	0 	5.46446 	0 	0.00205126
0.273 	-0.21 	0.054008 	2342.79 	0 	5.22805 	0 	0.00224054
0.273 	-0.21 	0.0544297 	2066.21 	0 	5.03717 	0 	0.00244674
0.273 	-0.21 	0.054881 	1837.83 	0 	4.88788 	0 	0.00266808
0.273 	-0.21 	0.0553638 	1650 	0 	4.77611 	0 	0.00289772
0.273 	-0.21 	0.0558801 	1495.71 	0 	4.69937 	0 	0.00312473
0.273 	-0.21 	0.0564318 	1368.79 	0 	4.65109 	0 	0.00334076
0.273 	-0.21 	0.0570212 	1263.98 	0 	4.62033 	0 	0.00349415
0.273 	-0.21 	0.0576504 	1176.78 	0 	4.59663 	0 	0.00362416
0.273 	-0.21 	0.0583216 	1103.47 	0 	4.57861 	0 	0.00376904
0.273 	-0.21 	0.0590372 	1041 	0 	4.56299 	0 	0.00393213
0.273 	-0.21 	0.0597995 	986.931 	0 	4.54445 	0 	0.00410971
0.273 	-0.21 	0.060611 	939.279 	0 	4.51727 	0 	0.00428755
0.273 	-0.21 	0.0614741 	896.493 	0 	4.48005 	0 	0.00446015
0.273 	-0.21 	0.0623913 	857.369 	0 	4.42748 	0 	0.00460952
0.273 	-0.21 	0.063365 	820.985 	0 	4.34443 	0 	0.00471717
0.273 	-0.21 	0.0643978 	786.644 	0 	4.2225 	0 	0.00477095
0.273 	-0.21 	0.0654921 	753.81 	0 	4.06393 	0 	0.00476023
0.273 	-0.21 	0.0666502 	722.061 	0 	3.86537 	0 	0.00468785
0.273 	-0.21 	0.0678744 	691.071 	0 	3.61724 	0 	0.00455172
0.273 	-0.21 	0.0691669 	660.625 	0 	3.33083 	0 	0.00436861
