0.378 	-0.21 	0.00203219 	3.06576e+06 	0 	1.42466 	0 	6.92871e-07
0.378 	-0.21 	0.0020723 	613358 	0 	6.40296 	0 	1.25998e-05
0.378 	-0.21 	0.0021124 	209202 	0 	12.0473 	0 	6.10884e-05
0.378 	-0.21 	0.0021525 	107471 	0 	16.6286 	0 	0.000158725
0.378 	-0.21 	0.00219261 	65829.2 	0 	20.0767 	0 	0.000309288
0.378 	-0.21 	0.00223271 	44904.4 	0 	22.6687 	0 	0.000509117
0.378 	-0.21 	0.00227349 	33045.7 	0 	24.6831 	0 	0.000751256
0.378 	-0.21 	0.00231857 	25254.9 	0 	26.3943 	0 	0.0010499
0.378 	-0.21 	0.00237171 	19727.5 	0 	27.9386 	0 	0.00142162
0.378 	-0.21 	0.00243434 	15727.4 	0 	29.3203 	0 	0.00187016
0.378 	-0.21 	0.00250774 	12781 	0 	30.542 	0 	0.00239586
0.378 	-0.21 	0.00259321 	10569.6 	0 	31.612 	0 	0.00299729
0.378 	-0.21 	0.00269195 	8880.19 	0 	32.5447 	0 	0.00367143
0.378 	-0.21 	0.00280502 	7569 	0 	33.3589 	0 	0.00441386
0.378 	-0.21 	0.00293319 	6537.54 	0 	34.0664 	0 	0.00521733
0.378 	-0.21 	0.00307681 	5716.96 	0 	34.6707 	0 	0.00607072
0.378 	-0.21 	0.00323569 	5058.17 	0 	35.1786 	0 	0.00696063
0.378 	-0.21 	0.00340897 	4525.42 	0 	35.6105 	0 	0.00787437
0.378 	-0.21 	0.00359506 	4092.14 	0 	35.9771 	0 	0.00879659
0.378 	-0.21 	0.00379161 	3738.28 	0 	36.275 	0 	0.00970789
0.378 	-0.21 	0.00399561 	3448.39 	0 	36.5074 	0 	0.0105904
0.378 	-0.21 	0.00420353 	3210.28 	0 	36.6855 	0 	0.0114305
0.378 	-0.21 	0.00441531 	3010.91 	0 	36.8293 	0 	0.0122346
0.378 	-0.21 	0.00463786 	2836.63 	0 	36.9657 	0 	0.0130341
0.378 	-0.21 	0.00487689 	2680.34 	0 	37.1272 	0 	0.0138542
0.378 	-0.21 	0.00513354 	2539.7 	0 	37.3567 	0 	0.0147116
0.378 	-0.21 	0.00540907 	2412.88 	0 	37.7149 	0 	0.0156332
0.378 	-0.21 	0.00570479 	2298.37 	0 	38.2545 	0 	0.0166469
0.378 	-0.21 	0.00602209 	2194.86 	0 	38.9162 	0 	0.0177334
0.378 	-0.21 	0.00636245 	2101.28 	0 	39.6712 	0 	0.0188822
0.378 	-0.21 	0.00672744 	2016.73 	0 	40.5175 	0 	0.0200933
0.378 	-0.21 	0.0071187 	1940.44 	0 	41.4291 	0 	0.0213529
0.378 	-0.21 	0.00753799 	1871.77 	0 	42.4031 	0 	0.0226564
0.378 	-0.21 	0.00798715 	1810.19 	0 	43.4763 	0 	0.0240199
0.378 	-0.21 	0.0084681 	1755.24 	0 	44.6538 	0 	0.0254425
0.378 	-0.21 	0.00898288 	1706.58 	0 	45.8824 	0 	0.026884
0.378 	-0.21 	0.00953362 	1663.92 	0 	47.201 	0 	0.0281024
0.378 	-0.21 	0.0101225 	1627.05 	0 	48.6355 	0 	0.0287918
0.378 	-0.21 	0.0107519 	1595.87 	0 	50.2044 	0 	0.0292062
0.378 	-0.21 	0.0114242 	1570.33 	0 	51.9639 	0 	0.0293692
0.378 	-0.21 	0.0121419 	1550.48 	0 	54.0154 	0 	0.0299464
0.378 	-0.21 	0.0129075 	1536.48 	0 	56.3794 	0 	0.0301787
0.378 	-0.21 	0.0137238 	1528.6 	0 	58.9514 	0 	0.0300318
0.378 	-0.21 	0.0145933 	1527.31 	0 	61.7796 	0 	0.0301757
0.378 	-0.21 	0.0155189 	1533.25 	0 	64.8131 	0 	0.0305361
0.378 	-0.21 	0.0165035 	1547.39 	0 	68.0548 	0 	0.0306803
0.378 	-0.21 	0.0175497 	1571.06 	0 	71.4489 	0 	0.029932
0.378 	-0.21 	0.0186604 	1606.13 	0 	74.8757 	0 	0.0289904
0.378 	-0.21 	0.0198385 	1655.25 	0 	78.717 	0 	0.0284884
0.378 	-0.21 	0.0210867 	1722.17 	0 	82.6877 	0 	0.0279845
0.378 	-0.21 	0.0224077 	1812.21 	0 	86.5041 	0 	0.0273724
0.378 	-0.21 	0.0238041 	1933 	0 	89.866 	0 	0.0266243
0.378 	-0.21 	0.0252784 	2095.71 	0 	93.1251 	0 	0.026063
0.378 	-0.21 	0.0268329 	2316.72 	0 	95.5754 	0 	0.025549
0.378 	-0.21 	0.0284696 	2600.17 	0 	97.5689 	0 	0.0248222
0.378 	-0.21 	0.0301904 	2915.59 	0 	98.9215 	0 	0.0240612
0.378 	-0.21 	0.0319968 	3229.82 	0 	98.795 	0 	0.0235234
0.378 	-0.21 	0.03389 	3528.97 	0 	96.122 	0 	0.0227987
0.378 	-0.21 	0.035871 	3819.62 	0 	90.4179 	0 	0.0215614
0.378 	-0.21 	0.0379399 	4121.73 	0 	81.8141 	0 	0.0198067
0.378 	-0.21 	0.0400969 	4429.41 	0 	71.1492 	0 	0.0160762
0.378 	-0.21 	0.0423412 	4668.89 	0 	58.3689 	0 	0.0125058
0.378 	-0.21 	0.0446719 	4623.98 	0 	45.0309 	0 	0.00973146
0.378 	-0.21 	0.047087 	3989.81 	0 	33.1217 	0 	0.00831613
0.378 	-0.21 	0.0495844 	2375.24 	0 	23.6168 	0 	0.0100433
0.378 	-0.21 	0.0521611 	1156.08 	0 	16.4799 	0 	0.0143294
0.378 	-0.21 	0.0548135 	781.789 	0 	11.5555 	0 	0.0128586
0.378 	-0.21 	0.0575374 	696.591 	0 	8.06392 	0 	0.0107659
0.378 	-0.21 	0.0603279 	659.356 	0 	5.6352 	0 	0.00852093
0.378 	-0.21 	0.0631779 	619.936 	0 	3.97856 	0 	0.00641006
0.378 	-0.21 	0.0663572 	567.796 	0 	2.65691 	0 	0.00466892
0.378 	-0.21 	0.0704275 	486.155 	0 	1.52708 	0 	0.00312509
0.378 	-0.21 	0.0758649 	317.659 	0 	0.712411 	0 	0.0022101
0.378 	-0.21 	0.0830986 	96.4611 	0 	0.300345 	0 	0.0017664
0.378 	-0.21 	0.0926698 	6.26135 	0 	0.129847 	0 	0.000787118
0.378 	-0.21 	0.105243 	0.575242 	0 	0.0566989 	0 	0.000361322
0.378 	-0.21 	0.121605 	0.43428 	0 	0.0251322 	0 	0.000172783
0.378 	-0.21 	0.142638 	0.402877 	0 	0.0115255 	0 	8.85659e-05
0.378 	-0.21 	0.169257 	0.339545 	0 	0.00543226 	0 	4.90899e-05
0.378 	-0.21 	0.202063 	0.276084 	0 	0.00254047 	0 	2.84535e-05
0.378 	-0.21 	0.241047 	0.232876 	0 	0.0010718 	0 	1.57467e-05
0.378 	-0.21 	0.287373 	0.206551 	0 	0.00054714 	0 	1.13609e-05
0.378 	-0.21 	0.343246 	0.166338 	0 	0.00035463 	0 	6.75162e-06
