0.42 	-0.21 	2.3023e-05 	-131.807 	-8.78543e-17 	-2.04594 	-4.01911e-17 	1.10211e-36 	9.57409e-20 	-53028.4 	1.49415e-15 	120.221
0.42 	-0.21 	6.33423e-05 	-119.912 	1.16291e-16 	-6.10151 	-3.60547e-17 	-1.08638e-36 	8.31699e-20 	-47460.3 	-1.35684e-15 	103.941
0.42 	-0.21 	0.000103662 	-89.6417 	-9.11767e-17 	-9.4541 	-2.7073e-17 	-1.56979e-38 	6.11221e-20 	-35648.2 	-1.96058e-17 	76.3953
0.42 	-0.21 	0.000143981 	-49.595 	-1.33558e-18 	-11.6969 	-1.624e-17 	-3.79741e-39 	3.55859e-20 	-21446 	-4.74277e-18 	44.4432
0.42 	-0.21 	0.0001843 	-20.9382 	-7.87397e-19 	-12.977 	-7.01858e-18 	-2.62557e-37 	1.20276e-20 	-11731.9 	-3.32738e-16 	20.1149
0.42 	-0.21 	0.00022462 	-5.37899 	1.47028e-19 	-13.706 	1.24798e-16 	2.62535e-37 	-2.86515e-19 	-6760.67 	-3.1057e-18 	6.02222
0.42 	-0.21 	0.000265618 	3.24735 	1.33359e-18 	-14.1706 	1.89916e-19 	4.35645e-39 	-6.93602e-22 	-4220.51 	5.0083e-16 	-1.93298
0.42 	-0.21 	0.000310941 	8.79255 	-2.9984e-19 	-14.5275 	-1.10245e-16 	3.89647e-38 	2.35151e-19 	-2743.48 	-9.50911e-17 	-7.01569
0.42 	-0.21 	0.000364365 	12.8188 	-4.03702e-19 	-14.8389 	9.28194e-17 	-3.28058e-38 	-2.00397e-19 	-1782.23 	-1.67692e-16 	-10.7643
0.42 	-0.21 	0.000427334 	15.8693 	3.0967e-19 	-15.1261 	1.34509e-18 	-4.75407e-40 	-2.90347e-21 	-1143.84 	1.04117e-16 	-13.7412
0.42 	-0.21 	0.000501135 	18.2788 	-1.05495e-19 	-15.4023 	8.74819e-19 	1.34575e-40 	-1.38764e-21 	-712.671 	-5.0716e-17 	-16.27
0.42 	-0.21 	0.00058706 	20.2613 	1.1625e-19 	-15.6777 	6.06415e-17 	9.32863e-39 	-9.61619e-20 	-416.529 	3.36087e-17 	-18.5497
0.42 	-0.21 	0.000686333 	21.9523 	1.1132e-19 	-15.9522 	-5.24748e-17 	-8.07232e-39 	8.52004e-20 	-210.013 	5.07679e-17 	-20.6786
0.42 	-0.21 	0.000800012 	23.4384 	-1.13866e-19 	-16.2169 	-7.60098e-19 	-1.16928e-40 	1.23366e-21 	-64.1549 	-3.48404e-17 	-22.6976
0.42 	-0.21 	0.00092887 	24.7711 	-1.31546e-21 	-16.1807 	0 	0 	0 	39.9202 	-5.067e-19 	-24.2457
0.42 	-0.21 	0.00107327 	25.9822 	-5.14794e-22 	-15.9733 	0 	0 	0 	114.901 	-1.986e-19 	-25.4783
0.42 	-0.21 	0.001233 	27.0918 	-7.92247e-20 	-15.7476 	4.42368e-19 	2.38983e-41 	5.04178e-22 	169.479 	-1.37858e-17 	-26.6081
0.42 	-0.21 	0.00140722 	28.1099 	-3.94438e-18 	-15.5162 	3.06337e-17 	1.65494e-39 	3.4914e-20 	209.616 	1.07725e-17 	-27.6529
0.42 	-0.21 	0.00159431 	29.0401 	3.66671e-18 	-15.2898 	-2.86955e-17 	-1.55023e-39 	-3.2705e-20 	239.458 	1.37239e-17 	-28.6194
0.42 	-0.21 	0.00179192 	29.8825 	3.27888e-18 	-15.0785 	-7.92465e-19 	-1.21011e-41 	-1.8083e-21 	261.932 	-2.33436e-18 	-29.5057
0.42 	-0.21 	0.00199702 	30.636 	-2.9502e-18 	-14.8905 	-2.61098e-17 	7.14557e-40 	-9.23897e-20 	279.11 	-7.60049e-18 	-30.3077
0.42 	-0.21 	0.00220606 	31.3001 	-4.71013e-20 	-14.7309 	2.54879e-17 	-6.98375e-40 	8.95194e-20 	292.462 	-1.73038e-18 	-31.0169
0.42 	-0.21 	0.00241898 	31.8855 	3.80941e-20 	-14.6002 	-2.4393e-17 	6.09476e-40 	-1.32687e-19 	303.166 	1.47025e-18 	-31.632
0.42 	-0.21 	0.00264273 	32.4174 	2.34728e-18 	-14.499 	2.27063e-17 	-5.09821e-40 	1.2217e-19 	312.254 	-1.23312e-18 	-32.1812
0.42 	-0.21 	0.00288304 	32.9277 	-2.23808e-18 	-14.4241 	-2.0973e-17 	4.50301e-39 	-1.62351e-19 	320.311 	6.18787e-18 	-32.7037
