0.273 	-0.21 	0.0487875 	-312.175 	0.0388398 	3.85839e+06 	4.01214e-08
0.273 	-0.21 	0.0488226 	-312.251 	0.414224 	1.1549e+06 	8.50361e-07
0.273 	-0.21 	0.0488578 	-312.323 	1.79173 	369069 	6.11115e-06
0.273 	-0.21 	0.0488929 	-312.365 	3.61599 	214601 	1.80754e-05
0.273 	-0.21 	0.0489281 	-312.376 	5.07027 	155820 	3.34538e-05
0.273 	-0.21 	0.0489632 	-312.37 	6.12019 	124319 	4.99089e-05
0.273 	-0.21 	0.048999 	-312.353 	6.91145 	103989 	6.69943e-05
0.273 	-0.21 	0.0490385 	-312.325 	7.56963 	88633.4 	8.5908e-05
0.273 	-0.21 	0.0490851 	-312.285 	8.14508 	75940 	0.000107862
0.273 	-0.21 	0.04914 	-312.231 	8.64019 	65193.3 	0.000133313
0.273 	-0.21 	0.0492044 	-312.163 	9.04983 	56028.5 	0.000162406
0.273 	-0.21 	0.0492793 	-312.081 	9.36977 	48184.1 	0.000194744
0.273 	-0.21 	0.0493658 	-311.986 	9.59853 	41458.7 	0.000230536
0.273 	-0.21 	0.049465 	-311.878 	9.73602 	35700.3 	0.000269749
0.273 	-0.21 	0.0495773 	-311.759 	9.78236 	30787.4 	0.000311932
0.273 	-0.21 	0.0497032 	-311.633 	9.74731 	26615.3 	0.000356553
0.273 	-0.21 	0.0498425 	-311.503 	9.63663 	23086.7 	0.000402616
0.273 	-0.21 	0.0499944 	-311.373 	9.45887 	20107.6 	0.000448996
0.273 	-0.21 	0.0501576 	-311.247 	9.22353 	17589.3 	0.000494668
0.273 	-0.21 	0.0503299 	-311.13 	8.94075 	15450.6 	0.000538938
0.273 	-0.21 	0.0505087 	-311.024 	8.62189 	13623.5 	0.000581691
0.273 	-0.21 	0.050691 	-310.931 	8.27923 	12053.5 	0.000623493
0.273 	-0.21 	0.0508767 	-310.851 	7.9203 	10681.2 	0.000665655
0.273 	-0.21 	0.0510718 	-310.784 	7.5439 	9440.07 	0.00071026
0.273 	-0.21 	0.0512813 	-310.728 	7.15153 	8296.85 	0.00075936
0.273 	-0.21 	0.0515063 	-310.688 	6.75244 	7251.06 	0.000813103
0.273 	-0.21 	0.0517479 	-310.668 	6.35717 	6306.92 	0.000875547
0.273 	-0.21 	0.0520071 	-310.669 	5.97634 	5467.55 	0.00094744
0.273 	-0.21 	0.0522853 	-310.692 	5.61851 	4731.68 	0.00102244
0.273 	-0.21 	0.0525837 	-310.739 	5.28875 	4092.81 	0.00109979
0.273 	-0.21 	0.0529037 	-310.812 	4.9899 	3542.62 	0.00118091
0.273 	-0.21 	0.0532467 	-310.911 	4.72348 	3072.91 	0.00126571
0.273 	-0.21 	0.0536143 	-311.033 	4.48983 	2675.65 	0.00135428
0.273 	-0.21 	0.054008 	-311.179 	4.28819 	2342.8 	0.00144813
0.273 	-0.21 	0.0544297 	-311.343 	4.11676 	2066.21 	0.00154806
0.273 	-0.21 	0.054881 	-311.522 	3.97286 	1837.84 	0.0016521
0.273 	-0.21 	0.0553638 	-311.711 	3.85307 	1650.01 	0.00175828
0.273 	-0.21 	0.0558801 	-311.905 	3.75354 	1495.71 	0.00186599
0.273 	-0.21 	0.0564318 	-312.098 	3.67023 	1368.8 	0.00197474
0.273 	-0.21 	0.0570212 	-312.283 	3.59909 	1263.98 	0.00208384
0.273 	-0.21 	0.0576504 	-312.455 	3.53613 	1176.78 	0.00219236
0.273 	-0.21 	0.0583216 	-312.606 	3.47752 	1103.47 	0.00229936
0.273 	-0.21 	0.0590372 	-312.728 	3.4196 	1041.01 	0.00240387
0.273 	-0.21 	0.0597995 	-312.815 	3.35891 	986.932 	0.00250445
0.273 	-0.21 	0.060611 	-312.86 	3.29217 	939.28 	0.00259911
0.273 	-0.21 	0.0614741 	-312.853 	3.21631 	896.494 	0.00268535
0.273 	-0.21 	0.0623913 	-312.789 	3.12848 	857.37 	0.00276036
0.273 	-0.21 	0.063365 	-312.659 	3.0261 	820.986 	0.00282092
0.273 	-0.21 	0.0643978 	-312.457 	2.90688 	786.645 	0.00286345
0.273 	-0.21 	0.0654921 	-312.174 	2.76888 	753.81 	0.00288395
0.273 	-0.21 	0.0666502 	-311.805 	2.61049 	722.061 	0.00287806
0.273 	-0.21 	0.0678744 	-311.34 	2.43049 	691.071 	0.00284113
0.273 	-0.21 	0.0691669 	-310.776 	2.22821 	660.624 	0.00276848
0.273 	-0.21 	0.0705296 	-310.104 	2.00383 	630.719 	0.00265564
0.273 	-0.21 	0.0719645 	-309.319 	1.75905 	601.664 	0.00249964
0.273 	-0.21 	0.0734731 	-308.416 	1.49881 	574.076 	0.00230354
0.273 	-0.21 	0.0750567 	-307.39 	1.23196 	547.929 	0.00207857
0.273 	-0.21 	0.0767165 	-306.239 	0.965689 	520.637 	0.00181596
0.273 	-0.21 	0.0784531 	-304.966 	0.7048 	486.685 	0.00143502
0.273 	-0.21 	0.0802669 	-303.575 	0.460758 	438.181 	0.00103879
0.273 	-0.21 	0.0821579 	-302.067 	0.25568 	365.647 	0.000680213
0.273 	-0.21 	0.0841255 	-300.445 	0.111272 	264.63 	0.000394051
0.273 	-0.21 	0.0861687 	-298.711 	0.0333545 	154.491 	0.000181118
0.273 	-0.21 	0.088286 	-296.859 	0.0111794 	70.9822 	5.83478e-05
0.273 	-0.21 	0.0904754 	-294.889 	0.00717724 	28.3768 	2.54819e-05
0.273 	-0.21 	0.0927343 	-292.821 	0.00611877 	15.7726 	2.03821e-05
0.273 	-0.21 	0.0950596 	-290.674 	0.00521802 	12.1242 	1.82591e-05
0.273 	-0.21 	0.0974476 	-288.46 	0.00424439 	9.76648 	1.55283e-05
0.273 	-0.21 	0.099894 	-286.187 	0.00336474 	7.20161 	1.28229e-05
0.273 	-0.21 	0.102392 	-283.838 	0.00268894 	4.76406 	1.06656e-05
0.273 	-0.21 	0.10518 	-281.199 	0.00216845 	2.83951 	8.98047e-06
0.273 	-0.21 	0.108748 	-277.863 	0.00170136 	1.52696 	7.41798e-06
0.273 	-0.21 	0.113515 	-273.475 	0.00123445 	0.790206 	5.72221e-06
0.273 	-0.21 	0.119856 	-267.742 	0.000769778 	0.473262 	3.8347e-06
0.273 	-0.21 	0.128247 	-260.405 	0.000368394 	0.389912 	1.99414e-06
0.273 	-0.21 	0.13927 	-251.215 	0.000130819 	0.373284 	7.85133e-07
0.273 	-0.21 	0.153614 	-240.158 	5.91689e-05 	0.342817 	4.15473e-07
0.273 	-0.21 	0.172053 	-227.333 	4.96496e-05 	0.297396 	4.21958e-07
0.273 	-0.21 	0.195389 	-213.531 	4.88525e-05 	0.258176 	5.17451e-07
0.273 	-0.21 	0.224149 	-199.537 	4.8246e-05 	0.230429 	6.61484e-07
0.273 	-0.21 	0.258326 	-186.917 	4.76603e-05 	0.208708 	9.06201e-07
0.273 	-0.21 	0.298939 	-176.187 	4.73506e-05 	0.191564 	1.8771e-06
0.273 	-0.21 	0.347922 	-167.039 	4.72337e-05 	0.165373 	6.69493e-06
