#NACA0012 results run on the third to finest 449x129 grid
variables="x/c","cp"
zone, t="alpha=10 deg, Dwight 2022"
1.000000000000000000e+00 1.795573727476040826e-01
9.979658213891952068e-01 1.732598623790334025e-01
9.979658213891952068e-01 1.732598623790334025e-01
1.000000000000000000e+00 1.795573727476040826e-01
9.957820837927232605e-01 1.697194709778018229e-01
9.957820837927232605e-01 1.697194709778018229e-01
9.934384785005512253e-01 1.655148645526140494e-01
9.934384785005512253e-01 1.655148645526140494e-01
9.909241455347298499e-01 1.614293155373807409e-01
9.909241455347298499e-01 1.614293155373807409e-01
9.882276736493935676e-01 1.574628239321019807e-01
9.882276736493935676e-01 1.574628239321019807e-01
9.853368798235943027e-01 1.536404544546676465e-01
9.853368798235943027e-01 1.536404544546676465e-01
9.822391951488422812e-01 1.499559409255916131e-01
9.822391951488422812e-01 1.499559409255916131e-01
9.789211135611907144e-01 1.464030171654150669e-01
9.789211135611907144e-01 1.464030171654150669e-01
9.753687982359426911e-01 1.429691508151930135e-01
9.753687982359426911e-01 1.429691508151930135e-01
9.715675303197353063e-01 1.396543418749163490e-01
9.715675303197353063e-01 1.396543418749163490e-01
9.675021499448731577e-01 1.364523241651262320e-01
9.675021499448731577e-01 1.364523241651262320e-01
9.631568357221609311e-01 1.333630976858227180e-01
9.631568357221609311e-01 1.333630976858227180e-01
9.585151598676956430e-01 1.303803962575287301e-01
9.585151598676956430e-01 1.303803962575287301e-01
9.535602535832414794e-01 1.275042198802351090e-01
9.535602535832414794e-01 1.275042198802351090e-01
9.482746968026459777e-01 1.247471009129051400e-01
9.482746968026459777e-01 1.247471009129051400e-01
9.426406835722160871e-01 1.221027731760526147e-01
9.426406835722160871e-01 1.221027731760526147e-01
9.366401874310914533e-01 1.195775028491545960e-01
9.366401874310914533e-01 1.195775028491545960e-01
9.302547960308710229e-01 1.171775561116790154e-01
9.302547960308710229e-01 1.171775561116790154e-01
9.234660418963616113e-01 1.149091991431029081e-01
9.234660418963616113e-01 1.149091991431029081e-01
9.162555126791620541e-01 1.127724319434171563e-01
9.162555126791620541e-01 1.127724319434171563e-01
9.086049062844542279e-01 1.107797868715667544e-01
9.086049062844542279e-01 1.107797868715667544e-01
9.004962513781697986e-01 1.089312639275608063e-01
9.004962513781697986e-01 1.089312639275608063e-01
8.919121830209481017e-01 1.072456616498031062e-01
8.919121830209481017e-01 1.072456616498031062e-01
8.828360529217198494e-01 1.057167138588348404e-01
8.828360529217198494e-01 1.057167138588348404e-01
8.732520396912898386e-01 1.043632190930506992e-01
8.732520396912898386e-01 1.043632190930506992e-01
8.631457552370451758e-01 1.031789111729918412e-01
8.631457552370451758e-01 1.031789111729918412e-01
