x_over_T,y_over_T,z_over_T,p_over_pref,Cp
-3.3881317890172014e-21,0.04084729909310374,0.0,1.0038744885777333,0.9097606315707042
-3.3881317890172014e-21,0.04266143704913799,0.0,1.0038750380510142,0.909889652252792
-3.7645911010728846e-22,0.04084729909310374,0.0,1.0038749667613915,0.9098729128842727
0.0,0.05499278197745158,0.0,1.0038360193423521,0.9007277501531218
0.0,0.052756072069742144,0.0,1.0038461355238988,0.9031031097724208
0.0,0.050593757125509314,0.0,1.003855278957049,0.9052500603571328
0.0,0.0485058373380791,0.0,1.0038624545233865,0.9069349402147355
0.0,0.05499278197745158,0.0,1.0038363544762272,0.9008064422436391
0.0,0.05730697276622669,0.0,1.0038241337430194,0.8979369172112744
0.0,0.05970185640965893,0.0,1.0038114831774922,0.8949664641430092
0.0,0.04454113557409822,0.0,1.0038702314136019,0.9087610156856102
0.0,0.04648926906180416,0.0,1.0038673245008634,0.9080784495311721
0.0,0.048505837338079116,0.0,1.0038638539618834,0.9072635394673098
0.0,0.04648926906180416,0.0,1.0038676191908402,0.9081476450737817
0.0,0.048505837338079116,0.0,1.00386201099761,0.9068307968465216
0.0,0.042661437049137996,0.0,1.0038745071667556,0.9097649964205026
0.0,0.04266143704913799,0.0,1.003872507525536,0.9092954648107254
0.0,0.05970185640965893,0.0,1.0038115868981299,0.8949908185709312
0.0,0.05730697276622669,0.0,1.0038241826646612,0.897948404400588
0.0,0.05499278197745158,0.0,1.0038362986010363,0.9007933223058824
0.0,0.04454113557409822,0.0,1.0038702189093351,0.9087580795846585
0.0,0.042661437049137996,0.0,1.0038763617596322,0.9102004695295014
3.3881317890172014e-21,0.0485058373380791,0.0,1.0038622568292248,0.9068885200584221
3.3881317890172014e-21,0.05499278197745158,0.0,1.0038361970044474,0.9007694666214362
3.3881317890172014e-21,0.052756072069742144,0.0,1.003846217614587,0.9031223853167636
3.3881317890172014e-21,0.050593757125509314,0.0,1.0038550576299685,0.90519809100416
2.6281075579392503e-06,0.04084729909310374,-0.0013233785404237815,1.0038757784384038,0.910063501081011
