0.336 	-0.21 	0.0103514 	2.91636e+06 	66086 	0.811995 	143.37 	6.05941e-07
0.336 	-0.21 	0.0103906 	1.41648e+06 	135227 	2.26102 	650.521 	4.21318e-06
0.336 	-0.21 	0.0104299 	452219 	124023 	4.39899 	1450.61 	1.50097e-05
0.336 	-0.21 	0.0104691 	221645 	97978.9 	6.53967 	2178.44 	3.58422e-05
0.336 	-0.21 	0.0105084 	140077 	83209.7 	8.39961 	2583.39 	6.55319e-05
0.336 	-0.21 	0.0105477 	103111 	77696.5 	9.93609 	2694.43 	0.000100832
0.336 	-0.21 	0.0105876 	82304.1 	74980.6 	11.2141 	2632.77 	0.000140223
0.336 	-0.21 	0.0106317 	68141.3 	71577.6 	12.3333 	2490.24 	0.000185167
0.336 	-0.21 	0.0106837 	57260.5 	67254.7 	13.3565 	2315.02 	0.000237929
0.336 	-0.21 	0.010745 	48509 	62231 	14.2923 	2132.79 	0.000299879
0.336 	-0.21 	0.0108169 	41344.1 	56635.7 	15.1339 	1961.2 	0.000371927
0.336 	-0.21 	0.0109005 	35412.9 	50912.1 	15.8801 	1810.06 	0.000454986
0.336 	-0.21 	0.0109972 	30467.7 	45388 	16.5343 	1681.31 	0.000549945
0.336 	-0.21 	0.0111079 	26325.5 	40200.2 	17.1015 	1572.25 	0.000657585
0.336 	-0.21 	0.0112333 	22846.5 	35432.5 	17.5889 	1479.8 	0.000778505
0.336 	-0.21 	0.0113739 	19921.2 	31095.5 	18.0046 	1403 	0.000913016
0.336 	-0.21 	0.0115294 	17462.3 	27205.9 	18.359 	1342.19 	0.00106103
0.336 	-0.21 	0.011699 	15398.6 	23960.9 	18.663 	1297.68 	0.00122195
0.336 	-0.21 	0.0118812 	13667 	21370.1 	18.9226 	1269.12 	0.00139459
0.336 	-0.21 	0.0120736 	12210.8 	19122.2 	19.1377 	1256.34 	0.00157723
0.336 	-0.21 	0.0122732 	10982.8 	17011.5 	19.3088 	1256.31 	0.00176779
0.336 	-0.21 	0.0124768 	9942.5 	14984.4 	19.4419 	1258.87 	0.00196483
0.336 	-0.21 	0.0126841 	9046.23 	12965.1 	19.5479 	1258.05 	0.00217041
0.336 	-0.21 	0.0129019 	8251.28 	10865.8 	19.6423 	1256.17 	0.00239074
0.336 	-0.21 	0.0131359 	7533 	8621.73 	19.7437 	1253.69 	0.00263215
0.336 	-0.21 	0.0133871 	6886.05 	6344.15 	19.877 	1251.8 	0.00289863
0.336 	-0.21 	0.0136568 	6312 	5039.98 	20.0725 	1252.75 	0.00319283
0.336 	-0.21 	0.0139463 	5806.97 	5328.47 	20.3418 	1257.32 	0.00351644
0.336 	-0.21 	0.0142568 	5357.29 	5547.19 	20.6591 	1268.34 	0.00387062
0.336 	-0.21 	0.01459 	4951.29 	4870.39 	21.0021 	1289.93 	0.0042571
0.336 	-0.21 	0.0149473 	4584.9 	4327.83 	21.3739 	1320.48 	0.00467812
0.336 	-0.21 	0.0153302 	4254.46 	3951.7 	21.7756 	1351.54 	0.00513561
