y,u,v,w,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
1e-10,-3.1107686e-10,-3.5423842e-10,-2.2842563e-11,0.00016897937,262960.66,154.3092,7.0574015e-13,0.000112652924,0.000112652924,0.000112652924,1.1340432e-12,9.4393487e-23,8.32735e-14
0.0001,-0.00031107684,-0.00035423844,-2.2842563e-05,0.00020555072,257460.11,154.30571,7.0574015e-07,0.00013694188,0.00013961717,0.00013700165,1.1331673e-06,9.439348e-11,8.161342e-08
0.000104712855,-0.00032573746,-0.00037093315,-2.39191e-05,0.00020727428,257200.88,154.30554,7.3900065e-07,0.00013808203,0.00014088798,0.00013814759,1.1865284e-06,1.03500396e-10,8.537781e-08
0.000109647821,-0.000341089,-0.00038841472,-2.5046373e-05,0.00020907907,256929.42,154.30537,7.738287e-07,0.00013927551,0.00014221869,0.00013934738,1.2424006e-06,1.1348593e-10,8.931173e-08
0.000114815364,-0.00035716404,-0.00040672012,-2.6226773e-05,0.00021096891,256645.19,154.30519,8.102981e-07,0.00014052473,0.00014361212,0.00014060353,1.300901e-06,1.2443485e-10,9.3422365e-08
0.000120226446,-0.00037399665,-0.00042588825,-2.7462802e-05,0.00021294781,256347.55,154.30501,8.484863e-07,0.00014183231,0.00014507122,0.00014191872,1.3621536e-06,1.3644011e-10,9.771722e-08
0.000125892544,-0.00039162257,-0.00044595977,-2.8757084e-05,0.00021502,256035.88,154.30481,8.8847423e-07,0.00014320094,0.0001465991,0.00014329569,1.4262874e-06,1.496036e-10,1.02204076e-07
0.000131825678,-0.00041007917,-0.00046697722,-3.0112364e-05,0.00021718982,255709.53,154.3046,9.3034674e-07,0.00014463344,0.00014819896,0.00014473732,1.4934377e-06,1.6403709e-10,1.0689097e-07
0.000138038431,-0.00042940563,-0.00048898516,-3.1531516e-05,0.00021946192,255367.8,154.30438,9.741926e-07,0.00014613275,0.00014987425,0.00014624665,1.5637463e-06,1.7986308e-10,1.11786214e-07
0.000144543983,-0.0004496429,-0.0005120303,-3.301755e-05,0.00022184107,255009.95,154.30415,1.020105e-06,0.00014770194,0.00015162848,0.00014782684,1.637361e-06,1.9721597e-10,1.1689844e-07
0.000151356132,-0.00047083388,-0.0005361616,-3.457362e-05,0.00022433238,254635.25,154.30391,1.068181e-06,0.0001493443,0.00015346543,0.00014948123,1.714437e-06,2.16243e-10,1.2223651e-07
0.000158489327,-0.0004930236,-0.00056143006,-3.6203022e-05,0.00022694109,254242.88,154.30367,1.1185228e-06,0.00015106311,0.00015538892,0.00015121326,1.795137e-06,2.3710575e-10,1.2780968e-07
0.0001659587,-0.0005162591,-0.0005878895,-3.7909223e-05,0.00022967275,253832.02,154.3034,1.1712372e-06,0.00015286193,0.00015740308,0.00015302656,1.8796306e-06,2.5998126e-10,1.3362737e-07
0.000173780093,-0.0005405897,-0.0006155959,-3.9695828e-05,0.00023253313,253401.8,154.30313,1.2264359e-06,0.00015474443,0.00015951217,0.00015492496,1.9680956e-06,2.8506378e-10,1.396994e-07
0.000181970098,-0.0005660669,-0.000644608,-4.1566633e-05,0.00023552832,252951.31,154.30284,1.284236e-06,0.00015671444,0.00016172066,0.00015691237,2.0607185e-06,3.1256622e-10,1.4603582e-07
0.000190546085,-0.0005927448,-0.00067498744,-4.352561e-05,0.00023866468,252479.58,154.30255,1.3447602e-06,0.00015877596,0.00016403325,0.000158993,2.1576943e-06,3.427221e-10,1.5264699e-07
