y,u,v,w,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
1e-10,-3.0166476e-09,-4.824492e-11,-1.7953047e-11,5.31201e-05,262340.6,148.15417,3.874479e-13,3.5413403e-05,3.5413403e-05,3.5413403e-05,6.03747e-12,1.12812734e-23,3.593094e-14
0.0001,-0.0030166476,-4.8244914e-05,-1.7953047e-05,7.557134e-05,256915.94,148.15363,3.8744793e-07,5.0381852e-05,5.057714e-05,5.0365896e-05,5.8828127e-06,1.12812745e-11,3.5319044e-08
0.000104712855,-0.0031588178,-5.0518633e-05,-1.8799146e-05,7.662943e-05,256660.28,148.15361,4.0570777e-07,5.108734e-05,5.1291932e-05,5.106984e-05,6.152429e-06,1.236967e-11,3.695338e-08
0.000109647821,-0.0033076883,-5.28995e-05,-1.9685125e-05,7.773739e-05,256392.56,148.15358,4.2482822e-07,5.1826075e-05,5.2040436e-05,5.1806895e-05,6.434015e-06,1.3563075e-11,3.8661835e-08
0.000114815364,-0.003463575,-5.539258e-05,-2.0612857e-05,7.8897574e-05,256112.25,148.15355,4.4484975e-07,5.2599644e-05,5.2824234e-05,5.257861e-05,6.7280653e-06,1.4871616e-11,4.0447606e-08
0.000120226446,-0.0036268083,-5.800315e-05,-2.158431e-05,8.011243e-05,255818.72,148.15352,4.6581488e-07,5.3409673e-05,5.3644984e-05,5.3386608e-05,7.035089e-06,1.6306404e-11,4.2314035e-08
0.000125892544,-0.0037977342,-6.0736755e-05,-2.2601547e-05,8.138454e-05,255511.34,148.15349,4.8776803e-07,5.425788e-05,5.4504435e-05,5.4232587e-05,7.355609e-06,1.7879614e-11,4.4264585e-08
0.000131825678,-0.003976716,-6.359919e-05,-2.3666726e-05,8.271661e-05,255189.48,148.15346,5.1075585e-07,5.514606e-05,5.5404413e-05,5.5118337e-05,7.6901715e-06,1.9604608e-11,4.630286e-08
0.000138038431,-0.0041641328,-6.659653e-05,-2.4782103e-05,8.411145e-05,254852.47,148.15343,5.3482705e-07,5.6076115e-05,5.634683e-05,5.6045716e-05,8.0393365e-06,2.1496027e-11,4.843256e-08
0.000144543983,-0.0043603824,-6.973512e-05,-2.5950048e-05,8.557203e-05,254499.56,148.1534,5.600327e-07,5.7050016e-05,5.733369e-05,5.701668e-05,8.403675e-06,2.3569926e-11,5.0657583e-08
0.000151356132,-0.004565881,-7.302164e-05,-2.7173037e-05,8.7101434e-05,254130.03,148.15335,5.864262e-07,5.806981e-05,5.836708e-05,5.8033263e-05,8.783782e-06,2.584391e-11,5.2981907e-08
0.000158489327,-0.0047810646,-7.646304e-05,-2.8453664e-05,8.870293e-05,253743.08,148.15332,6.140636e-07,5.9137685e-05,5.9449205e-05,5.9097605e-05,9.180264e-06,2.8337286e-11,5.540969e-08
