0.504 	-0.21 	2.01598e-05 	0.117588 	0 	0.00615708 	0.147647 	0 	-0.265234 	1.98128 	0 	-0.0184086 	2.09251 	0 	0.00676125
0.504 	-0.21 	6.04795e-05 	0.160801 	0 	0.0249227 	0.169773 	0 	-0.330575 	8.61414 	0 	-0.118832 	8.70094 	0 	0.0558385
0.504 	-0.21 	0.000100799 	0.165923 	0 	0.045516 	0.162125 	0 	-0.32805 	16.2793 	0 	-0.28864 	16.1475 	0 	0.187234
0.504 	-0.21 	0.000141119 	0.16342 	0 	0.0534896 	0.161624 	0 	-0.325048 	22.4304 	0 	-0.449453 	22.3784 	0 	0.39992
0.504 	-0.21 	0.000181438 	0.158182 	0 	0.0515246 	0.163527 	0 	-0.321717 	26.7808 	0 	-0.571754 	27.1182 	0 	0.673227
0.504 	-0.21 	0.000221758 	0.152411 	0 	0.0461459 	0.165747 	0 	-0.318171 	29.7996 	0 	-0.661634 	30.679 	0 	0.987621
0.504 	-0.21 	0.000262757 	0.146733 	0 	0.0403578 	0.167673 	0 	-0.314426 	31.9594 	0 	-0.731944 	33.4326 	0 	1.33598
0.504 	-0.21 	0.00030808 	0.141012 	0 	0.0351045 	0.169207 	0 	-0.310245 	33.6329 	0 	-0.794898 	35.7339 	0 	1.7381
0.504 	-0.21 	0.000361505 	0.135105 	0 	0.0303805 	0.170245 	0 	-0.305383 	35.0039 	0 	-0.858425 	37.7597 	0 	2.21872
0.504 	-0.21 	0.000424474 	0.129167 	0 	0.0260316 	0.170586 	0 	-0.299792 	36.1177 	0 	-0.926415 	39.5162 	0 	2.78468
0.504 	-0.21 	0.000498276 	0.123394 	0 	0.0220559 	0.170052 	0 	-0.293491 	37.0053 	0 	-1.00228 	40.9903 	0 	3.43577
0.504 	-0.21 	0.000584202 	0.117954 	0 	0.0184321 	0.168536 	0 	-0.286537 	37.7008 	0 	-1.08946 	42.1793 	0 	4.16735
0.504 	-0.21 	0.000683475 	0.11297 	0 	0.0151101 	0.166012 	0 	-0.279025 	38.2394 	0 	-1.19117 	43.0931 	0 	4.97041
0.504 	-0.21 	0.000797155 	0.108519 	0 	0.0120276 	0.162543 	0 	-0.271091 	38.6548 	0 	-1.31033 	43.7547 	0 	5.8316
0.504 	-0.21 	0.000926014 	0.10465 	0 	0.00912747 	0.158262 	0 	-0.262919 	38.9789 	0 	-1.4497 	44.1965 	0 	6.73286
0.504 	-0.21 	0.00107041 	0.101466 	0 	0.00635439 	0.15327 	0 	-0.254724 	39.244 	0 	-1.61177 	44.4457 	0 	7.65285
0.504 	-0.21 	0.00123015 	0.0990193 	0 	0.0036292 	0.147713 	0 	-0.246713 	39.4701 	0 	-1.79838 	44.5272 	0 	8.5694
0.504 	-0.21 	0.00140437 	0.0971562 	0 	0.000915018 	0.141914 	0 	-0.239059 	39.6633 	0 	-2.0092 	44.4906 	0 	9.4647
0.504 	-0.21 	0.00159146 	0.0957202 	0 	-0.00184098 	0.136147 	0 	-0.231862 	39.8206 	0 	-2.24201 	44.3739 	0 	10.3249
0.504 	-0.21 	0.00178907 	0.0946961 	0 	-0.00477445 	0.130506 	0 	-0.225205 	39.9395 	0 	-2.49398 	44.184 	0 	11.1354
0.504 	-0.21 	0.00199417 	0.0940942 	0 	-0.0075234 	0.125036 	0 	-0.219156 	40.0216 	0 	-2.76113 	43.9279 	0 	11.887
0.504 	-0.21 	0.00220321 	0.0938823 	0 	-0.00898736 	0.119762 	0 	-0.213689 	40.0727 	0 	-3.03881 	43.6189 	0 	12.5782
0.504 	-0.21 	0.00241613 	0.0940262 	0 	-0.00973585 	0.114608 	0 	-0.208674 	40.1025 	0 	-3.32663 	43.2687 	0 	13.2242
0.504 	-0.21 	0.00263988 	0.0944829 	0 	-0.011055 	0.109369 	0 	-0.203858 	40.1226 	0 	-3.63204 	42.8812 	0 	13.8593
0.504 	-0.21 	0.0028802 	0.095125 	0 	-0.0127119 	0.103866 	0 	-0.198957 	40.1477 	0 	-3.96142 	42.4646 	0 	14.5175
0.504 	-0.21 	0.00313824 	0.0958102 	0 	-0.0145742 	0.0979989 	0 	-0.193767 	40.1983 	0 	-4.31561 	42.0417 	0 	15.231
0.504 	-0.21 	0.00341526 	0.0963607 	0 	-0.0164219 	0.0916712 	0 	-0.187985 	40.3025 	0 	-4.6942 	41.6449 	0 	16.042
0.504 	-0.21 	0.00371257 	0.0967282 	0 	-0.0180071 	0.0847731 	0 	-0.181417 	40.4862 	0 	-5.09661 	41.2859 	0 	16.9762
0.504 	-0.21 	0.00403158 	0.0974741 	0 	-0.0194101 	0.0772217 	0 	-0.174615 	40.7475 	0 	-5.52656 	40.8973 	0 	17.9739
0.504 	-0.21 	0.00437378 	0.0988113 	0 	-0.0211243 	0.0691735 	0 	-0.168022 	41.1002 	0 	-5.99481 	40.4831 	0 	18.9986
0.504 	-0.21 	0.00474073 	0.100736 	0 	-0.0233547 	0.0606458 	0 	-0.161456 	41.5246 	0 	-6.50954 	40.0248 	0 	20.0467
0.504 	-0.21 	0.00513411 	0.102928 	0 	-0.0254971 	0.0517371 	0 	-0.154609 	41.976 	0 	-7.0661 	39.5069 	0 	21.1192
0.504 	-0.21 	0.00555566 	0.104804 	0 	-0.0272294 	0.0430525 	0 	-0.14772 	42.4558 	0 	-7.65562 	39.0256 	0 	22.2097
0.504 	-0.21 	0.00600724 	0.106285 	0 	-0.0292267 	0.0350776 	0 	-0.14122 	42.95 	0 	-8.28423 	38.6436 	0 	23.3052
