0.462 	-0.21 	2.01598e-05 	-136.638 	0.0162477 	2.89788e+06 	2.21885e-08
0.462 	-0.21 	6.04795e-05 	-136.639 	0.213414 	671945 	6.25596e-07
0.462 	-0.21 	0.000100799 	-136.64 	1.04189 	202189 	6.38369e-06
0.462 	-0.21 	0.000141119 	-136.643 	2.3059 	95178 	2.63904e-05
0.462 	-0.21 	0.000181438 	-136.648 	3.46778 	57425 	6.2712e-05
0.462 	-0.21 	0.000221758 	-136.655 	4.43515 	40446.9 	0.000111757
0.462 	-0.21 	0.000262757 	-136.664 	5.26653 	31111.6 	0.000171306
0.462 	-0.21 	0.00030808 	-136.676 	6.05602 	24887.3 	0.000245607
0.462 	-0.21 	0.000361505 	-136.691 	6.85891 	20287.7 	0.000340757
0.462 	-0.21 	0.000424474 	-136.711 	7.68426 	16778.7 	0.000461106
0.462 	-0.21 	0.000498276 	-136.736 	8.53413 	14051.4 	0.000610973
0.462 	-0.21 	0.000584202 	-136.766 	9.40928 	11899.5 	0.000794865
0.462 	-0.21 	0.000683475 	-136.804 	10.3092 	10181.2 	0.00101723
0.462 	-0.21 	0.000797155 	-136.849 	11.2321 	8796.01 	0.00128211
0.462 	-0.21 	0.000926014 	-136.902 	12.1745 	7671.2 	0.00159265
0.462 	-0.21 	0.00107041 	-136.964 	13.1317 	6752.85 	0.00195056
0.462 	-0.21 	0.00123015 	-137.035 	14.0972 	6000.19 	0.00235562
0.462 	-0.21 	0.00140437 	-137.114 	15.0634 	5381.74 	0.00280519
0.462 	-0.21 	0.00159146 	-137.2 	16.0215 	4872.85 	0.003294
0.462 	-0.21 	0.00178907 	-137.292 	16.9622 	4453.86 	0.00381419
0.462 	-0.21 	0.00199417 	-137.389 	17.8755 	4108.92 	0.00435573
0.462 	-0.21 	0.00220321 	-137.488 	18.7531 	3824.84 	0.00490779
0.462 	-0.21 	0.00241613 	-137.59 	19.6017 	3586.9 	0.0054693
0.462 	-0.21 	0.00263988 	-137.697 	20.4498 	3379.57 	0.00605543
0.462 	-0.21 	0.0028802 	-137.811 	21.317 	3194.64 	0.00667718
0.462 	-0.21 	0.00313824 	-137.932 	22.2065 	3029.34 	0.00733488
0.462 	-0.21 	0.00341526 	-138.061 	23.1202 	2881.65 	0.00802761
0.462 	-0.21 	0.00371257 	-138.197 	24.0602 	2749.86 	0.00875387
0.462 	-0.21 	0.00403158 	-138.34 	25.0286 	2632.55 	0.00951149
0.462 	-0.21 	0.00437378 	-138.49 	26.0277 	2528.52 	0.0102976
0.462 	-0.21 	0.00474073 	-138.647 	27.0598 	2436.78 	0.0111084
0.462 	-0.21 	0.00513411 	-138.81 	28.1273 	2356.48 	0.0119395
0.462 	-0.21 	0.00555566 	-138.979 	29.2326 	2286.95 	0.0127854
0.462 	-0.21 	0.00600724 	-139.153 	30.3785 	2227.62 	0.0136398
0.462 	-0.21 	0.00649079 	-139.33 	31.5673 	2178.04 	0.0144957
0.462 	-0.21 	0.00700834 	-139.512 	32.8019 	2137.88 	0.0153449
0.462 	-0.21 	0.00756205 	-139.695 	34.0846 	2106.89 	0.016179
0.462 	-0.21 	0.00815413 	-139.88 	35.4178 	2084.91 	0.0169885
