0.504 	-0.21 	2.01598e-05 	-0.332176 	0 	-6.93241e-05
0.504 	-0.21 	6.04795e-05 	-0.888778 	0 	-0.00117234
0.504 	-0.21 	0.000100799 	-1.26121 	0 	-0.00366374
0.504 	-0.21 	0.000141119 	-1.43159 	0 	-0.00691508
0.504 	-0.21 	0.000181438 	-1.49224 	0 	-0.0103226
0.504 	-0.21 	0.000221758 	-1.51045 	0 	-0.0138729
0.504 	-0.21 	0.000262757 	-1.5118 	0 	-0.0176623
0.504 	-0.21 	0.00030808 	-1.50433 	0 	-0.021969
0.504 	-0.21 	0.000361505 	-1.4897 	0 	-0.0271139
0.504 	-0.21 	0.000424474 	-1.46841 	0 	-0.0332631
0.504 	-0.21 	0.000498276 	-1.44068 	0 	-0.0405547
0.504 	-0.21 	0.000584202 	-1.40661 	0 	-0.0491279
0.504 	-0.21 	0.000683475 	-1.36622 	0 	-0.0591159
0.504 	-0.21 	0.000797155 	-1.31952 	0 	-0.0706347
0.504 	-0.21 	0.000926014 	-1.2666 	0 	-0.0837703
0.504 	-0.21 	0.00107041 	-1.20764 	0 	-0.0985642
0.504 	-0.21 	0.00123015 	-1.14298 	0 	-0.115
0.504 	-0.21 	0.00140437 	-1.07317 	0 	-0.132988
0.504 	-0.21 	0.00159146 	-0.99893 	0 	-0.152363
0.504 	-0.21 	0.00178907 	-0.921223 	0 	-0.172876
0.504 	-0.21 	0.00199417 	-0.841184 	0 	-0.194211
0.504 	-0.21 	0.00220321 	-0.759947 	0 	-0.216031
0.504 	-0.21 	0.00241613 	-0.677293 	0 	-0.238364
0.504 	-0.21 	0.00263988 	-0.590756 	0 	-0.261843
0.504 	-0.21 	0.0028802 	-0.49816 	0 	-0.28703
0.504 	-0.21 	0.00313824 	-0.398743 	0 	-0.314097
0.504 	-0.21 	0.00341526 	-0.291851 	0 	-0.343171
0.504 	-0.21 	0.00371257 	-0.176741 	0 	-0.374387
0.504 	-0.21 	0.00403158 	-0.0525774 	0 	-0.407888
0.504 	-0.21 	0.00437378 	0.0815881 	0 	-0.443826
0.504 	-0.21 	0.00474073 	0.226831 	0 	-0.48236
0.504 	-0.21 	0.00513411 	0.384374 	0 	-0.523656
0.504 	-0.21 	0.00555566 	0.555609 	0 	-0.567889
0.504 	-0.21 	0.00600724 	0.742121 	0 	-0.615242
0.504 	-0.21 	0.00649079 	0.945723 	0 	-0.665906
0.504 	-0.21 	0.00700834 	1.16848 	0 	-0.720079
0.504 	-0.21 	0.00756205 	1.41275 	0 	-0.777966
0.504 	-0.21 	0.00815413 	1.68125 	0 	-0.839778
0.504 	-0.21 	0.00878692 	1.97704 	0 	-0.905735
0.504 	-0.21 	0.00946284 	2.30364 	0 	-0.976058
0.504 	-0.21 	0.0101844 	2.66505 	0 	-1.05097
0.504 	-0.21 	0.0109542 	3.0658 	0 	-1.13071
0.504 	-0.21 	0.0117748 	3.51103 	0 	-1.21549
0.504 	-0.21 	0.012649 	4.00651 	0 	-1.30553
0.504 	-0.21 	0.0135797 	4.5587 	0 	-1.40106
0.504 	-0.21 	0.0145695 	5.17477 	0 	-1.50226
0.504 	-0.21 	0.0156213 	5.86263 	0 	-1.60938
0.504 	-0.21 	0.0167381 	6.63093 	0 	-1.72265
0.504 	-0.21 	0.0179225 	7.4904 	0 	-1.84167
0.504 	-0.21 	0.0191775 	8.46336 	0 	-1.9664
0.504 	-0.21 	0.0205056 	9.5804 	0 	-2.09731
0.504 	-0.21 	0.0219095 	10.8594 	0 	-2.23349
0.504 	-0.21 	0.0233918 	12.302 	0 	-2.37399
0.504 	-0.21 	0.0249546 	13.904 	0 	-2.51822
0.504 	-0.21 	0.0266002 	15.6601 	0 	-2.66536
0.504 	-0.21 	0.0283302 	17.5614 	0 	-2.8141
0.504 	-0.21 	0.0301464 	19.5883 	0 	-2.9625
0.504 	-0.21 	0.0320499 	21.704 	0 	-3.10792
0.504 	-0.21 	0.0340415 	23.8558 	0 	-3.24689
0.504 	-0.21 	0.0361216 	25.9925 	0 	-3.37491
0.504 	-0.21 	0.0382902 	28.1009 	0 	-3.48824
0.504 	-0.21 	0.0405467 	30.1741 	0 	-3.58176
0.504 	-0.21 	0.0428898 	32.0639 	0 	-3.64584
0.504 	-0.21 	0.045318 	33.5019 	0 	-3.6703
0.504 	-0.21 	0.0478289 	34.4152 	0 	-3.66293
0.504 	-0.21 	0.0504195 	35.021 	0 	-3.64211
0.504 	-0.21 	0.0530862 	35.5324 	0 	-3.61754
0.504 	-0.21 	0.0558248 	36.0164 	0 	-3.58983
0.504 	-0.21 	0.0586304 	36.4621 	0 	-3.55759
0.504 	-0.21 	0.0614957 	36.8411 	0 	-3.51821
0.504 	-0.21 	0.0646921 	37.1482 	0 	-3.4656
0.504 	-0.21 	0.0687845 	37.3846 	0 	-3.38785
0.504 	-0.21 	0.0742512 	37.534 	0 	-3.2742
0.504 	-0.21 	0.0815239 	37.6082 	0 	-3.12034
0.504 	-0.21 	0.0911467 	37.6641 	0 	-2.92846
0.504 	-0.21 	0.103788 	37.7417 	0 	-2.69288
0.504 	-0.21 	0.120238 	37.8323 	0 	-2.41663
0.504 	-0.21 	0.141384 	37.9158 	0 	-2.08448
0.504 	-0.21 	0.168147 	38.0026 	0 	-1.72656
0.504 	-0.21 	0.20113 	38.0798 	0 	-1.31216
0.504 	-0.21 	0.240324 	38.1916 	0 	-0.92242
0.504 	-0.21 	0.2869 	38.2673 	0 	-0.490521
0.504 	-0.21 	0.343075 	38.4621 	0 	-0.129739
