#Jet results run on the second to finest 2x97x97; 2x61x97; 2x257x225 grid
variables="y/Dj","u'v'/Uj^2"
zone, t="x/Djet=2, Dwight 2022"
1.272562401574803227e-03 -5.997949582179707851e-07
3.911346850393701211e-03 -8.008011540426711654e-07
6.744065157480315723e-03 -2.835375288323612672e-07
9.784206889763778434e-03 -9.797850917234264956e-09
1.304574704724409569e-02 4.607738066123247017e-08
1.654306338582677005e-02 6.138369747666388841e-08
2.029082874015748078e-02 6.880923454829933528e-08
2.430388188976378289e-02 7.146649013516970651e-08
2.859706102362204877e-02 7.562168327633052497e-08
3.318501574803149612e-02 8.307364138531855804e-08
3.808197637795275592e-02 9.185279570711323519e-08
4.330150590551181539e-02 1.021001211982105635e-07
4.885619881889764066e-02 1.134144030133839991e-07
5.475737204724410306e-02 1.252796635529880430e-07
6.101471062992126076e-02 1.386824213688619531e-07
6.763590551181102029e-02 1.537274766666249254e-07
7.462626968503936753e-02 1.702398325151509005e-07
8.198836614173228565e-02 1.889860490134211458e-07
8.972162401574804158e-02 2.103644863521431280e-07
9.782200984251968046e-02 2.341264583081270896e-07
1.062817106299212694e-01 2.602012525997248462e-07
1.150888956692913412e-01 2.886028923400441152e-07
1.242275472440945022e-01 3.200500172246638617e-07
1.336773818897637744e-01 3.553351874772963576e-07
1.434138799212598681e-01 3.944412765981967961e-07
1.534084330708661570e-01 4.375534740036566407e-07
1.636286082677165521e-01 4.853266343664996001e-07
1.740385393700787653e-01 5.380720138966441928e-07
1.845994350393700689e-01 5.965001925246041213e-07
1.952701771653543583e-01 6.614964598649465363e-07
2.060080314960630044e-01 7.334143630930877019e-07
2.167693503937007937e-01 8.129980461801097970e-07
2.275104527559055068e-01 9.012115994881382961e-07
2.381883070866141761e-01 9.983440656895133074e-07
2.487613779527559077e-01 1.104475912623450814e-06
2.591902559055118127e-01 1.220304704363403927e-06
2.694383661417323328e-01 1.346624679976132418e-06
2.794724015748031309e-01 1.483848173713819049e-06
2.892627952755905674e-01 1.632246894951631223e-06
2.987840354330708603e-01 1.791907625587269089e-06
3.080147637795275228e-01 1.962815066144073837e-06
3.169378543307086460e-01 2.144989247459680824e-06
3.255403937007874116e-01 2.338337628174869778e-06
3.338134448818897981e-01 2.542447630696985069e-06
3.417519094488188913e-01 2.742298871616391189e-06
3.493541929133858748e-01 2.920534216305561902e-06
3.566218110236220595e-01 3.082103460731241798e-06
3.635591535433071453e-01 3.237257014794564377e-06
3.701729724409448807e-01 3.308341601931635208e-06
3.764720866141732514e-01 6.945821592693303276e-06
3.824669488188976452e-01 1.214441404337069756e-05
3.881693897637795709e-01 1.827381926101242317e-05
3.935921850393701016e-01 5.542178444451982929e-05
3.987488385826771786e-01 3.551373552486105289e-04
4.036532677165354244e-01 9.536488356652721978e-04
4.083196259842520326e-01 1.745829935089925804e-03
4.127620275590551113e-01 2.597743953618966359e-03
4.169944685039370103e-01 3.420391028988007797e-03
4.210306299212598913e-01 4.170065728462786329e-03
4.248838188976378216e-01 4.830778640299247632e-03
4.285668110236220962e-01 5.401826192781710063e-03
4.320918503937007937e-01 5.890355965498294058e-03
4.354705511811023944e-01 6.306985034974361276e-03
4.387139370078740330e-01 6.663324353426103470e-03
4.418323622047244381e-01 6.970648354289012485e-03
4.448354921259842776e-01 7.239192838301941949e-03
4.477324015748031516e-01 7.477848755097001032e-03
4.505314960629921428e-01 7.694062151921204559e-03
4.532405905511811550e-01 7.893924580234464722e-03
4.558668503937007843e-01 8.082254388899175537e-03
4.584168897637795337e-01 8.262649634782728500e-03
