#Jet results run on the second to finest 2x97x97; 2x61x97; 2x257x225 grid
variables="y/Dj","u/Uj"
zone, t="x/Djet=2, Dwight 2022"
1.272562401574803227e-03 9.796458726983879872e-01
3.911346850393701211e-03 9.805115982205681036e-01
6.744065157480315723e-03 9.807848628246141898e-01
9.784206889763778434e-03 9.808184685567712391e-01
1.304574704724409569e-02 9.808062007202917876e-01
1.654306338582677005e-02 9.807845139761834918e-01
2.029082874015748078e-02 9.807569549501582440e-01
2.430388188976378289e-02 9.807277098233849744e-01
2.859706102362204877e-02 9.806982902723960782e-01
3.318501574803149612e-02 9.806658473683411703e-01
3.808197637795275592e-02 9.806288694346874113e-01
4.330150590551181539e-02 9.805868913401935005e-01
4.885619881889764066e-02 9.805381107013010356e-01
5.475737204724410306e-02 9.804824693766048815e-01
6.101471062992126076e-02 9.804191533864332619e-01
6.763590551181102029e-02 9.803463603472277743e-01
7.462626968503936753e-02 9.802630437136962138e-01
8.198836614173228565e-02 9.801679825163313042e-01
8.972162401574804158e-02 9.800586185333077793e-01
9.782200984251968046e-02 9.799329168154464753e-01
1.062817106299212694e-01 9.797891912619992594e-01
1.150888956692913412e-01 9.796261046206484746e-01
1.242275472440945022e-01 9.794426684875068290e-01
1.336773818897637744e-01 9.792366734891801983e-01
1.434138799212598681e-01 9.790062009592995773e-01
1.534084330708661570e-01 9.787502624939781182e-01
1.636286082677165521e-01 9.784679859721390205e-01
1.740385393700787653e-01 9.781584411313004601e-01
1.845994350393700689e-01 9.778218023956776195e-01
1.952701771653543583e-01 9.774572557855991661e-01
2.060080314960630044e-01 9.770648013010648780e-01
2.167693503937007937e-01 9.766449040733157227e-01
2.275104527559055068e-01 9.761980292335925569e-01
2.381883070866141761e-01 9.757244093475161417e-01
2.487613779527559077e-01 9.752259630814551494e-01
2.591902559055118127e-01 9.747049579502088390e-01
2.694383661417323328e-01 9.741633126201464377e-01
2.794724015748031309e-01 9.736030038990416413e-01
2.892627952755905674e-01 9.730261830188839944e-01
2.987840354330708603e-01 9.724351756358777799e-01
3.080147637795275228e-01 9.718325981132537317e-01
3.169378543307086460e-01 9.712209505314314262e-01
3.255403937007874116e-01 9.706026748294257489e-01
3.338134448818897981e-01 9.699799803806312681e-01
3.417519094488188913e-01 9.693547277100117432e-01
3.493541929133858748e-01 9.687289517667462269e-01
3.566218110236220595e-01 9.681048619242290654e-01
3.635591535433071453e-01 9.674843187074239070e-01
3.701729724409448807e-01 9.668748804989960588e-01
3.764720866141732514e-01 9.662701517443824661e-01
3.824669488188976452e-01 9.655715827619114622e-01
3.881693897637795709e-01 9.647184157832364715e-01
3.935921850393701016e-01 9.625359618593899436e-01
3.987488385826771786e-01 9.570429944696327018e-01
4.036532677165354244e-01 9.478896767793804079e-01
4.083196259842520326e-01 9.360145273500187768e-01
4.127620275590551113e-01 9.226060727849330068e-01
4.169944685039370103e-01 9.085551556933131323e-01
4.210306299212598913e-01 8.944255151391661274e-01
4.248838188976378216e-01 8.805505339394278375e-01
4.285668110236220962e-01 8.671162064490653965e-01
4.320918503937007937e-01 8.542162566131257240e-01
4.354705511811023944e-01 8.418871390926168097e-01
4.387139370078740330e-01 8.301300748570462629e-01
4.418323622047244381e-01 8.189250051216486748e-01
4.448354921259842776e-01 8.082397195479897878e-01
