x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
80.0,-400.0,28.0,35.149574,0.26508552,0.5296025,6.1635785,818.22986,-61.499985,0.0075631873,4.2685657,4.15318,3.9011965,-0.11633428,-1.787643,-0.23148169
80.0,-400.0,38.0,37.40596,0.60202616,0.6402271,5.8664713,726.9402,-61.543255,0.007934757,4.0715876,3.879794,3.779792,-0.044937115,-1.7559879,-0.31519124
80.0,-400.0,58.0,41.808792,1.3230137,0.7159326,2.912398,578.09515,-61.57847,0.0048196493,2.0294292,1.862536,1.9352418,0.023833312,-0.9284776,-0.15270942
80.0,-400.0,78.0,43.85679,1.6513308,0.6612699,0.30862513,208.8288,-61.525173,0.0014261708,0.2201462,0.17778638,0.22049789,-0.016199617,0.0017412672,-0.010573831
80.0,-400.0,98.0,43.10862,1.6962318,0.5566128,0.110457584,98.658394,-61.458733,0.0011151048,0.08257429,0.055249177,0.08490917,-0.008982658,0.047360837,-0.0026201226
80.0,-400.0,118.0,42.471645,1.7155926,0.4734998,0.040925145,47.872704,-61.33776,0.00078150723,0.034009025,0.014844882,0.033857018,-0.006459675,0.016872909,-0.00095728715
80.0,-400.0,138.0,42.22747,1.7546018,0.4062121,0.015008475,23.488115,-61.100647,0.0004770028,0.014248777,0.00366469,0.01244647,-0.003569111,0.0030707514,-0.0009470209
80.0,-400.0,158.0,42.155674,1.7782904,0.35511696,0.0057396903,11.287332,-60.760715,0.0001722509,0.0053542913,0.0017780152,0.0045497427,-0.0012197876,0.00044479774,-0.00060873764
80.0,-400.0,178.0,42.137596,1.7998271,0.30475324,0.0028331873,5.525484,-60.27786,6.818545e-05,0.0024920912,0.001007943,0.0022184935,-0.00045761184,5.029819e-05,-0.00027382368
80.0,-400.0,198.0,42.14522,1.824408,0.24783236,0.0016415964,2.2069962,-59.64466,3.2984823e-05,0.0013858543,0.00063176686,0.001296509,-0.00021176957,1.7518547e-05,-0.00014854094
80.0,-400.0,218.0,42.14551,1.8603517,0.19012654,0.0013239993,1.0937493,-58.879906,2.7210013e-05,0.0011230065,0.0004988031,0.0010609652,-0.000164716,3.856878e-05,-6.711901e-05
80.0,-400.0,238.0,42.130642,1.8992097,0.12713644,0.0011859784,0.6564143,-57.91988,2.2666945e-05,0.0009904924,0.0004169601,0.0009823465,-0.0001311974,5.075052e-05,-1.4786989e-05
80.0,-400.0,258.0,42.107105,1.9398733,0.04811677,0.001125207,0.48059514,-56.875595,2.2545166e-05,0.0009479983,0.0004226585,0.00090650714,-0.000115554314,6.233112e-05,-4.2103296e-05
80.0,-400.0,278.0,42.07588,1.9466531,-0.034485426,0.0011062614,0.40317652,-55.696484,2.1558273e-05,0.00092550437,0.0004048689,0.00090562034,-0.0001016717,6.8245296e-05,-4.332369e-05
80.0,-400.0,298.0,42.03919,1.930083,-0.13546915,0.0010955968,0.36130866,-54.43953,1.9499601e-05,0.0008989724,0.00038730045,0.000925023,-8.2213664e-05,6.5430526e-05,-5.8653604e-05
80.0,-400.0,318.0,42.003185,1.9138348,-0.21976069,0.0010923911,0.3311917,-53.1417,1.9605359e-05,0.00089556206,0.00039196026,0.00092458335,-7.247253e-05,6.422599e-05,5.9224654e-05
80.0,-400.0,338.0,41.965652,1.8966439,-0.31472695,0.0010911749,0.31862596,-51.809753,1.8163599e-05,0.0008796159,0.0003947912,0.0009219192,-5.7242927e-05,6.1710794e-05,0.00012291761
80.0,-400.0,358.0,41.930737,1.8879504,-0.40929145,0.0010905035,0.2992691,-50.510746,2.1688344e-05,0.00090474484,0.0004346525,0.0008657507,-5.9281912e-05,6.806704e-05,0.00013669711
80.0,-400.0,378.0,41.898277,1.8155731,-0.4857949,0.0010901953,0.29159245,-49.229774,2.1728363e-05,0.0009005036,0.0004051644,0.0008977805,-5.3292082e-05,6.6650835e-05,0.0001143217
80.0,-400.0,398.0,41.864357,1.7270756,-0.5735119,0.0010900081,0.28083515,-48.00295,2.3656268e-05,0.0009101236,0.00037588616,0.00091395556,-5.206329e-05,6.8674526e-05,6.346984e-05
80.0,-400.0,418.0,41.83599,1.6312869,-0.622762,0.0010897637,0.2686834,-46.819798,2.2033622e-05,0.0008919667,0.00044678216,0.0008618407,-4.531621e-05,5.675172e-05,0.00018759565
80.0,-400.0,438.0,41.80584,1.5515015,-0.67628837,0.0010896418,0.26499954,-45.679794,1.994252e-05,0.00087080756,0.00047735532,0.0008432976,-3.4782668e-05,5.3833654e-05,0.00023544574
80.0,-400.0,488.0,41.738728,1.3173023,-0.7749707,0.0010893566,0.25198746,-43.099735,2.0040814e-05,0.00085720513,0.0004722047,0.00085852883,-2.7877244e-05,4.8904534e-05,0.00022948756
80.0,-400.0,538.0,41.68186,1.1234744,-0.8180602,0.0010889396,0.21074952,-40.938026,3.2928965e-05,0.0009185077,0.0005206737,0.0007561203,-4.296748e-05,6.6007284e-05,0.0002486678
80.0,-350.0,28.0,37.29213,0.21206328,0.55867016,4.596766,715.4586,-71.45416,0.0064470638,3.2701817,3.0884175,2.8386755,-0.42470956,-0.9776117,-0.29130337
80.0,-350.0,38.0,38.694843,0.8283452,0.70043343,4.477894,643.229,-71.527885,0.006962642,3.1775916,2.934412,2.8459673,-0.3802096,-0.9868929,-0.38963893
80.0,-350.0,58.0,42.006145,1.8813434,0.76020813,2.846339,570.5466,-71.61476,0.0049268296,2.001906,1.7754167,1.9148045,-0.11212488,-0.8584552,-0.17300043
80.0,-350.0,78.0,44.117943,2.2321773,0.67421585,0.3021473,211.7344,-71.54132,0.0013879108,0.21850346,0.16770977,0.2181311,-0.014349505,0.0014751768,0.0031740218
80.0,-350.0,98.0,43.375153,2.1754258,0.56267166,0.12096965,105.27627,-71.517265,0.0011430479,0.0921645,0.058599103,0.09114315,-0.011974057,0.046370126,0.00547964
80.0,-350.0,118.0,42.74012,2.124327,0.4905041,0.047359783,56.145367,-71.45069,0.0008339041,0.039955087,0.018680666,0.03606713,-0.009337941,0.018635647,0.002359877
80.0,-350.0,138.0,42.47374,2.1006331,0.450182,0.016577877,28.696205,-71.243965,0.0005619017,0.016736772,0.0036863508,0.012731783,-0.006398607,0.0042438605,0.00011883983
80.0,-350.0,158.0,42.390068,2.1091597,0.42443952,0.006771991,14.965305,-70.84096,0.00023568036,0.006899864,0.0015426299,0.0051002954,-0.0026475745,0.00079631316,-0.00060104
80.0,-350.0,178.0,42.355465,2.1468966,0.39906016,0.003297361,8.021404,-70.20041,9.035158e-05,0.0031188978,0.0010260959,0.0024490808,-0.0009851768,0.00017335515,-0.000413065
80.0,-350.0,198.0,42.350525,2.1991045,0.36473623,0.0018191763,3.4758973,-69.30147,3.2842298e-05,0.0015491646,0.00073586404,0.0013529815,-0.00034119515,5.2324973e-05,-0.00019981709
80.0,-350.0,218.0,42.339787,2.2660837,0.31277633,0.0013840112,1.7483863,-68.11415,2.2526277e-05,0.001155082,0.0005484477,0.0010650491,-0.00022040725,6.0100607e-05,-0.00015747834
80.0,-350.0,238.0,42.313107,2.336441,0.23760398,0.0012220605,1.0720928,-66.64552,1.8529794e-05,0.0010076648,0.0004615354,0.0009781992,-0.00016662982,6.985409e-05,-0.000129007
80.0,-350.0,258.0,42.27304,2.40082,0.1380851,0.0011416194,0.77388525,-64.92158,1.6320046e-05,0.0009321798,0.00040675927,0.00094503723,-0.00012991148,7.4180025e-05,-9.2704184e-05
80.0,-350.0,278.0,42.22401,2.4465904,0.014538859,0.0011137546,0.61108387,-63.00324,1.5222415e-05,0.00090226525,0.00037950597,0.0009455634,-0.00010403548,7.796009e-05,-5.5921777e-05
80.0,-350.0,298.0,42.167446,2.4710996,-0.12619187,0.0011001601,0.51700467,-60.95502,1.4668907e-05,0.0008866291,0.00036453066,0.0009492156,-8.311949e-05,7.874354e-05,-1.4610963e-05
80.0,-350.0,318.0,42.11234,2.4669669,-0.2766418,0.0010946963,0.46296328,-58.862343,1.4542032e-05,0.0008797604,0.00035909488,0.00095051737,-6.563878e-05,7.330665e-05,3.483989e-05
80.0,-350.0,338.0,42.058495,2.4298701,-0.42655277,0.0010930414,0.4308696,-56.801014,1.4644022e-05,0.0008770744,0.00036476794,0.00094419194,-5.2513795e-05,7.385886e-05,7.8724406e-05
80.0,-350.0,358.0,42.00852,2.3583837,-0.5682389,0.0010919754,0.4001142,-54.82807,1.4944701e-05,0.0008757594,0.00037854156,0.0009296626,-4.2902e-05,6.604011e-05,0.00012712333
80.0,-350.0,378.0,41.96488,2.2626991,-0.69486696,0.0010913904,0.37425584,-52.98115,1.5550397e-05,0.00087689806,0.00039618445,0.00090971566,-3.5994482e-05,6.3458174e-05,0.00016295882
80.0,-350.0,398.0,41.92086,2.1508942,-0.8018083,0.0010909808,0.35010275,-51.27429,1.6309908e-05,0.0008788697,0.00041850324,0.0008845979,-3.2481785e-05,6.171303e-05,0.0001950315
80.0,-350.0,418.0,41.885315,2.0256836,-0.8877744,0.0010906049,0.3254832,-49.705814,1.7229235e-05,0.00088097167,0.00044302092,0.0008572296,-2.9957677e-05,5.412648e-05,0.00022333451
80.0,-350.0,438.0,41.85081,1.8941664,-0.95310915,0.001090332,0.30794284,-48.26601,1.8319966e-05,0.00088433176,0.00046770266,0.00082860334,-2.9722092e-05,5.9160815e-05,0.00024244311
80.0,-350.0,488.0,41.77468,1.558198,-1.0412879,0.0010898324,0.28416386,-45.123833,1.9254627e-05,0.00087376166,0.0005205447,0.00078584725,-2.670464e-05,5.1053517e-05,0.00027281776
80.0,-350.0,538.0,41.711617,1.2697558,-1.0588176,0.0010892695,0.23246291,-42.535717,2.6859578e-05,0.0009075644,0.0005637372,0.000696604,-3.195068e-05,5.988211e-05,0.00028369884
80.0,-300.0,28.0,34.803513,-0.6201503,0.8309871,6.070354,926.0309,-86.5104,0.00564999,3.964263,4.1490374,4.0135746,0.2879403,-1.7040044,-0.7066287
80.0,-300.0,38.0,37.89911,0.6278764,0.7906913,6.1232305,803.5761,-86.52533,0.0056486637,3.9399135,4.1052856,4.188483,0.29660776,-1.6955398,-0.8083742
80.0,-300.0,58.0,42.885117,2.5884507,0.5386471,2.5693514,565.08276,-86.42823,0.0043082987,1.7880371,1.5349514,1.8129789,-0.058804154,-0.74809927,-0.18757261
80.0,-300.0,78.0,44.395126,2.841648,0.37225303,0.25923544,189.20392,-86.44843,0.0013648315,0.1942299,0.13955511,0.18518512,-0.017020514,0.024567874,0.02983921
80.0,-300.0,98.0,43.634113,2.6006742,0.33246824,0.12774022,112.86395,-86.72143,0.0011240327,0.09924995,0.07144422,0.08483817,-0.0150541,0.041028574,0.021143261
80.0,-300.0,118.0,43.06794,2.4210865,0.3659931,0.051748823,68.11202,-86.93788,0.0007518427,0.043053392,0.02999839,0.030268773,-0.012390806,0.014336531,0.007978223
80.0,-300.0,138.0,42.832855,2.3385584,0.43248305,0.0183901,38.590744,-86.91875,0.00047444878,0.017527875,0.010382712,0.008853436,-0.008600551,0.0032469176,0.0012508336
80.0,-300.0,158.0,42.75051,2.3390899,0.5016435,0.007828287,23.281359,-86.58125,0.00029057747,0.00841796,0.0039050332,0.003333691,-0.00533854,0.0010906773,-0.0011143071
80.0,-300.0,178.0,42.706142,2.4045546,0.5598037,0.0039868937,14.564233,-85.80726,0.00011443249,0.003935839,0.0019364401,0.002102075,-0.0020743422,0.00037133385,-0.001032072
80.0,-300.0,198.0,42.681263,2.5181158,0.59411734,0.0021622474,7.421156,-84.52973,3.5181118e-05,0.0018440695,0.0010983899,0.0013814848,-0.00061004097,0.00012023116,-0.00046972532
80.0,-300.0,218.0,42.649666,2.671864,0.58958894,0.0015144697,4.1701612,-82.67853,1.7391038e-05,0.0012145273,0.0007509609,0.0010647555,-0.00028189027,8.947207e-05,-0.00029255997
80.0,-300.0,238.0,42.59646,2.849999,0.5258944,0.0013087146,2.6589127,-80.22627,1.3146046e-05,0.0010323295,0.00058770896,0.0010022433,-0.00019170505,9.273296e-05,-0.0002406818
80.0,-300.0,258.0,42.519943,3.0300841,0.39390767,0.0011868883,1.835547,-77.17808,1.0816467e-05,0.00092651986,0.00047434075,0.00097433245,-0.0001340268,9.321433e-05,-0.00018103133
80.0,-300.0,278.0,42.429604,3.1750379,0.19211574,0.0011325348,1.2969884,-73.689514,9.639436e-06,0.0008776353,0.00040745555,0.0009798132,-9.401445e-05,9.1045884e-05,-0.00011446071
80.0,-300.0,298.0,42.331028,3.2596803,-0.06438171,0.0011120454,1.0367057,-69.95391,9.159791e-06,0.00085824705,0.0003750061,0.0009909222,-6.511035e-05,8.842598e-05,-4.363595e-05
