x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
-243.0,0.0,339.0,29.3033504486084,-0.0019070549169555306,-0.04539964348077774,10.261842727661133,21616.38671875,-246.10043334960938,0.0006038100109435618,6.7699809074401855,6.859625339508057,6.895092010498047,-0.0002382059901719913,-8.851921081542969,0.00047734033432789147
-243.0,0.0,342.0,35.90220260620117,-0.0018422129796817899,-0.18290415406227112,8.737927436828613,3861.764892578125,-245.9525909423828,0.0024074786342680454,5.546761989593506,5.903092384338379,6.037783145904541,-0.0014428626745939255,-2.726560354232788,3.8087760913185775e-05
-243.0,0.0,345.00000000000006,38.269378662109375,-0.0017962090205401182,-0.30171462893486023,8.295345306396484,2610.020751953125,-245.69622802734375,0.0032182028517127037,5.177566051483154,5.6251301765441895,5.747469902038574,-0.0024815225042402744,-2.3658854961395264,0.00027590387617237866
-243.0,0.0,348.00000000000006,40.357086181640625,-0.001963121583685279,-0.3858792185783386,7.278581619262695,2105.517822265625,-244.57220458984375,0.0034201873932033777,4.5255351066589355,4.93925666809082,5.026908874511719,-0.003544172504916787,-2.1876413822174072,0.0003559644683264196
-243.0,0.0,351.00000000000006,42.17753219604492,-0.0018629124388098717,-0.45334023237228394,6.256516933441162,1889.256591796875,-243.24794006347656,0.0032581437844783068,3.8943119049072266,4.238946437835693,4.3772807121276855,-0.004534375388175249,-1.7768107652664185,0.0002551153302192688
-243.0,0.0,354.0,43.68416213989258,-0.00173799111507833,-0.570602536201477,4.704237461090088,1675.61328125,-241.5117950439453,0.0026188993360847235,2.9102110862731934,3.178124189376831,3.372297525405884,-0.0018745086854323745,-1.2255743741989136,0.00028065359219908714
-243.0,0.0,355.0,44.031845,-0.0017425951,-0.6080075,4.091298,1545.5513,-240.60437,0.0023243423,2.527116,2.7632148,2.9271808,0.0016181692,-1.0007504,-0.00016120348
-243.0,0.0,358.0,45.08982,-0.0017614738,-0.7213815,2.2247837,1151.6853,-237.77931,0.0014288859,1.3611543,1.5022548,1.5870978,0.006986295,-0.45258254,-0.00085225696
-243.0,0.0,363.0,46.00163,-0.0011676386,-0.867993,0.50061345,585.96313,-232.57422,0.00050096854,0.29919955,0.339301,0.36075428,0.0018285296,-0.055724863,-0.00026339205
-243.0,0.0,373.0,45.95062,7.050863e-05,-1.0837059,0.004040806,66.4229,-222.66106,4.2206266e-05,0.0006674535,0.0031375359,0.004299103,3.1387908e-06,0.0021947895,-3.760697e-06
