x_mm,y_mm,z_mm,U,V,W,k,omega,p,nut,R_xx,R_yy,R_zz,R_xy,R_xz,R_yz
0.0,-250.0,28.0,39.298775,-0.34207487,-0.884559,6.39795,893.2763,-114.162094,0.007163879,4.416444,3.8027883,4.542418,-0.6160661,-1.1755705,-0.8868336
0.0,-250.0,38.0,40.955193,1.3548347,-1.090142,5.8931165,830.2987,-113.89072,0.0070954086,4.0875053,3.4810987,4.20444,-0.45829427,-1.3328369,-0.5932966
0.0,-250.0,58.0,44.67445,2.7521381,-1.1581016,1.5485002,528.49335,-111.18773,0.002865492,1.0590369,1.1096799,0.9275789,-0.0740135,-0.3101269,0.18488671
0.0,-250.0,78.0,44.684265,2.0955691,-0.6909274,0.29052198,199.25356,-109.534164,0.0011827209,0.19555962,0.24259646,0.14144483,0.0125685455,0.04785178,0.077247486
0.0,-250.0,98.0,43.941376,1.5674505,-0.27388233,0.116710804,152.20105,-109.573105,0.00076394447,0.076203614,0.10736508,0.048412707,0.00066741393,0.022627892,0.028221529
0.0,-250.0,118.0,43.53433,1.2830126,0.084334835,0.041652884,112.24397,-110.33035,0.00037005704,0.026516486,0.040772423,0.015440892,-0.0029257787,0.003724319,0.0060301
0.0,-250.0,138.0,43.411396,1.1922343,0.39274746,0.016751226,81.36333,-111.28721,0.00020570731,0.010464286,0.017486345,0.005246792,-0.0025683653,0.0004127146,0.0006676836
0.0,-250.0,158.0,43.378956,1.2127323,0.67066,0.007913156,58.336647,-112.25366,0.00013554454,0.0048663747,0.0090959575,0.0015777105,-0.0019727258,-1.8922266e-06,-0.00063843327
0.0,-250.0,178.0,43.37185,1.3180306,0.9456065,0.0047666975,45.272816,-113.09306,0.000105095314,0.002974804,0.0060545686,0.00024446636,-0.001645997,-6.0038168e-05,-0.0013530196
0.0,-250.0,198.0,43.382603,1.524372,1.2286158,0.002872827,30.74988,-113.79443,4.735078e-05,0.0019124908,0.0031776726,0.0005699338,-0.0007953824,-3.3967306e-05,-0.0011276997
0.0,-250.0,218.0,43.39394,1.8592253,1.5052029,0.001901861,21.14312,-114.3818,1.9638752e-05,0.0013197939,0.001711705,0.0007545299,-0.00035089228,8.783808e-06,-0.0007621101
0.0,-250.0,238.0,43.385136,2.3621104,1.7227825,0.0015736007,16.914188,-114.69224,1.0746384e-05,0.0011137823,0.0011461008,0.00088444655,-0.00020318729,3.342984e-05,-0.00062298
0.0,-250.0,258.0,43.34462,3.0389526,1.770742,0.0013627595,11.846082,-114.38551,5.9185495e-06,0.0009685246,0.000794587,0.00096820836,-0.000120829274,4.2916017e-05,-0.00042862695
0.0,-250.0,278.0,43.24797,3.7696478,1.5037321,0.0012328688,7.867607,-111.996765,4.347599e-06,0.00088173826,0.000580888,0.0010168587,-7.8358535e-05,5.6210516e-05,-0.00028647663
0.0,-250.0,298.0,43.095715,4.3297653,0.9008942,0.0011670705,5.0318627,-106.93115,3.9150545e-06,0.0008403484,0.0004512263,0.0010555246,-4.9140242e-05,6.569258e-05,-0.00015328264
0.0,-250.0,318.0,42.92111,4.5557365,0.13875957,0.0011294866,3.216587,-100.23707,3.95623e-06,0.0008178714,0.00039276195,0.0010594667,-2.5531952e-05,6.4696025e-05,-1.2482065e-05
0.0,-250.0,338.0,42.766087,4.4448214,-0.57507044,0.0011118659,2.2486353,-93.63306,4.469389e-06,0.000812547,0.00039469445,0.0010195302,-1.1352904e-05,6.2665975e-05,9.7615164e-05
0.0,-250.0,358.0,42.650497,4.1293197,-1.1284726,0.0011035736,1.5490967,-87.9303,5.0681574e-06,0.0008133904,0.00041933457,0.0009805146,-6.0727316e-06,5.0942297e-05,0.00018890707
0.0,-250.0,378.0,42.560722,3.719248,-1.4983443,0.0010988691,1.1119813,-83.30621,5.969665e-06,0.00081928365,0.0004738767,0.0009045519,-8.567047e-06,4.4224522e-05,0.00024984364
0.0,-250.0,398.0,42.49191,3.3039439,-1.7175843,0.0010959412,0.8328684,-79.43817,7.0127962e-06,0.0008279387,0.0005221041,0.00084181107,-1.4703912e-05,4.3833366e-05,0.00028448866
0.0,-250.0,418.0,42.42903,2.9155736,-1.8281668,0.0010940565,0.65319467,-76.05499,8.189739e-06,0.0008370752,0.00056523446,0.00078578136,-2.2262251e-05,4.4739034e-05,0.00030311063
0.0,-250.0,438.0,42.375908,2.5660944,-1.8653696,0.0010927136,0.532354,-72.97871,9.486805e-06,0.0008460386,0.0006014325,0.00073792716,-2.9248951e-05,4.962441e-05,0.0003107367
0.0,-250.0,488.0,42.239544,1.8722016,-1.7933937,0.0010909423,0.39476037,-66.086784,1.2690147e-05,0.00085975777,0.0006415906,0.00068132055,-4.031006e-05,6.526575e-05,0.00030637707
0.0,-250.0,538.0,42.110275,1.3786181,-1.6140625,0.0010897705,0.28837857,-60.07563,1.776831e-05,0.0008808372,0.0007100876,0.0005671056,-4.7769983e-05,8.507164e-05,0.00028994595
0.0,-220.0,28.0,38.210003,0.35909185,-1.8374169,12.425603,1791.8496,-116.751526,0.0055463016,7.887934,7.974804,8.905351,1.6201962,-3.3302734,-1.0726926
0.0,-220.0,38.0,43.02664,1.7767549,-2.2631643,4.339469,967.5543,-116.944466,0.004187325,2.9120774,2.7291405,3.0405056,0.120546065,-1.2877991,-0.3708011
