0.462 	-0.21 	2.01598e-05 	2.91018e+06 	424085 	2.69192 	77.4868 	1.49009e-06
0.462 	-0.21 	6.04795e-05 	849727 	526193 	10.599 	398.833 	1.6596e-05
0.462 	-0.21 	0.000100799 	338990 	414691 	19.482 	445.649 	6.26532e-05
0.462 	-0.21 	0.000141119 	207454 	398702 	26.5498 	-177.249 	0.000131727
0.462 	-0.21 	0.000181438 	153608 	406117 	31.7727 	-1055.25 	0.000209445
0.462 	-0.21 	0.000221758 	123961 	399831 	35.6601 	-1862.38 	0.000289666
0.462 	-0.21 	0.000262757 	104369 	382212 	38.6805 	-2519.18 	0.000372419
0.462 	-0.21 	0.00030808 	89151 	350893 	41.2568 	-3046.72 	0.000464748
0.462 	-0.21 	0.000361505 	76356.8 	320776 	43.6032 	-3467.12 	0.000573353
0.462 	-0.21 	0.000424474 	65456 	290670 	45.7356 	-3783.93 	0.000701428
0.462 	-0.21 	0.000498276 	56144.9 	261454 	47.6487 	-3996 	0.000851831
0.462 	-0.21 	0.000584202 	48183.9 	233539 	49.3374 	-4109.27 	0.00102761
0.462 	-0.21 	0.000683475 	41378.1 	207169 	50.8006 	-4139.41 	0.00123195
0.462 	-0.21 	0.000797155 	35567.2 	182375 	52.043 	-4105.43 	0.00146806
0.462 	-0.21 	0.000926014 	30619.3 	160542 	53.079 	-4029.73 	0.00173896
0.462 	-0.21 	0.00107041 	26416.5 	141256 	53.9196 	-3921.9 	0.00204721
0.462 	-0.21 	0.00123015 	22855.1 	122230 	54.5769 	-3782.53 	0.0023946
0.462 	-0.21 	0.00140437 	19855.4 	105858 	55.092 	-3615.32 	0.00278178
0.462 	-0.21 	0.00159146 	17343.5 	94290.7 	55.5011 	-3434.02 	0.00320755
0.462 	-0.21 	0.00178907 	15243 	84373 	55.8044 	-3246.76 	0.00366858
0.462 	-0.21 	0.00199417 	13489 	75245.9 	56.0073 	-3037.8 	0.00415964
0.462 	-0.21 	0.00220321 	12026.7 	66563 	56.1272 	-2769.07 	0.00467431
0.462 	-0.21 	0.00241613 	10790.9 	57802.6 	56.191 	-2455.11 	0.00521486
0.462 	-0.21 	0.00263988 	9709.15 	48519.5 	56.231 	-2179.3 	0.0057997
0.462 	-0.21 	0.0028802 	8746.24 	38283.6 	56.2877 	-1946.86 	0.00644451
0.462 	-0.21 	0.00313824 	7895.68 	26771.6 	56.4182 	-1685.14 	0.00715492
0.462 	-0.21 	0.00341526 	7155.46 	18205.2 	56.7018 	-1354.94 	0.00793416
0.462 	-0.21 	0.00371257 	6519.53 	24798.3 	57.1906 	-1000.43 	0.00878239
0.462 	-0.21 	0.00403158 	5963.08 	26516.3 	57.7605 	-624.287 	0.0096969
0.462 	-0.21 	0.00437378 	5471.54 	23151 	58.3538 	-191.221 	0.0106758
0.462 	-0.21 	0.00474073 	5038.64 	20917.2 	58.9806 	302.864 	0.0117166
0.462 	-0.21 	0.00513411 	4657.58 	14692.4 	59.6361 	875.308 	0.012815
0.462 	-0.21 	0.00555566 	4326.47 	9499.85 	60.372 	1516.84 	0.0139647
0.462 	-0.21 	0.00600724 	4042.44 	5843.3 	61.2267 	2145.41 	0.0151559
0.462 	-0.21 	0.00649079 	3801.86 	6914.19 	62.2231 	2690.97 	0.0163756
0.462 	-0.21 	0.00700834 	3597.99 	8247.21 	63.3201 	3206.28 	0.0176069
0.462 	-0.21 	0.00756205 	3425.2 	4146.04 	64.478 	3844.48 	0.0188317
0.462 	-0.21 	0.00815413 	3283.44 	-633.247 	65.7557 	4579.28 	0.0200322
0.462 	-0.21 	0.00878692 	3173.31 	2275.86 	67.2274 	5259.93 	0.0211896
0.462 	-0.21 	0.00946284 	3089.13 	9217.26 	68.8205 	6116.99 	0.0222815
0.462 	-0.21 	0.0101844 	3022.7 	8287.88 	70.3739 	7083.36 	0.0232841
0.462 	-0.21 	0.0109542 	2973.74 	8559.76 	71.9013 	7857 	0.0241802
0.462 	-0.21 	0.0117748 	2940.98 	8820.45 	73.3874 	8718.2 	0.0249542
0.462 	-0.21 	0.012649 	2922.3 	4497.27 	74.7914 	9975.51 	0.0255936
0.462 	-0.21 	0.0135797 	2919.41 	8012.43 	76.1804 	10992 	0.0260944
0.462 	-0.21 	0.0145695 	2926.35 	7128.55 	77.3911 	11706.2 	0.0264461
0.462 	-0.21 	0.0156213 	2943.55 	6390.67 	78.4302 	12226.7 	0.0266446
0.462 	-0.21 	0.0167381 	2972.86 	6833.85 	79.3379 	13092.9 	0.0266874
0.462 	-0.21 	0.0179225 	3014.14 	8175.6 	80.1064 	14185.4 	0.0265771
0.462 	-0.21 	0.0191775 	3062.08 	4742.98 	80.6133 	15407 	0.0263268
0.462 	-0.21 	0.0205056 	3115.06 	3347.84 	80.8794 	16553 	0.0259648
0.462 	-0.21 	0.0219095 	3170.01 	8081.13 	80.8352 	17289.3 	0.0255009
0.462 	-0.21 	0.0233918 	3215.52 	4872.9 	80.1331 	17717 	0.0249217
0.462 	-0.21 	0.0249546 	3259.06 	3367.92 	79.0242 	17828.6 	0.0242486
0.462 	-0.21 	0.0266002 	3296.99 	7876.28 	77.4861 	18072.8 	0.0235026
0.462 	-0.21 	0.0283302 	3307.3 	6941.61 	74.8718 	18090.1 	0.0226382
0.462 	-0.21 	0.0301464 	3299.32 	8406.09 	71.3507 	16940.9 	0.021625
0.462 	-0.21 	0.0320499 	3272.77 	4348.49 	66.9024 	15607.4 	0.0204406
0.462 	-0.21 	0.0340415 	3234.66 	6472.17 	61.9242 	14164 	0.0191414
0.462 	-0.21 	0.0361216 	3173.95 	5463.15 	56.3314 	12509 	0.0177441
0.462 	-0.21 	0.0382902 	3088.88 	7520.12 	50.5158 	10757.5 	0.0163483
0.462 	-0.21 	0.0405467 	2962.33 	6738.8 	44.4537 	8909.32 	0.0149983
0.462 	-0.21 	0.0428898 	2786.69 	7084.5 	38.4132 	7331.58 	0.0137747
0.462 	-0.21 	0.045318 	2564.14 	8575.74 	32.6411 	5966.59 	0.0127183
0.462 	-0.21 	0.0478289 	2303.51 	6463.28 	27.2009 	4631.66 	0.0117959
0.462 	-0.21 	0.0504195 	2031.18 	6762.27 	22.345 	3623.13 	0.0109869
0.462 	-0.21 	0.0530862 	1758.08 	6675.49 	17.8004 	2697.41 	0.0101069
0.462 	-0.21 	0.0558248 	1507.55 	6084.37 	13.7027 	1833.73 	0.00906766
0.462 	-0.21 	0.0586304 	1296.33 	5826.56 	10.22 	1129.26 	0.00786029
0.462 	-0.21 	0.0614957 	1121.59 	4492.79 	7.40821 	615.153 	0.00658048
0.462 	-0.21 	0.0646921 	949.549 	3781.79 	5.1 	290.013 	0.00534092
0.462 	-0.21 	0.0687845 	727.579 	2754.07 	3.13717 	97.4002 	0.00427756
0.462 	-0.21 	0.0742512 	441.03 	1438.59 	1.68186 	10.4601 	0.00380722
0.462 	-0.21 	0.0815239 	175.374 	652.28 	0.874002 	-1.6954 	0.00430332
0.462 	-0.21 	0.0911467 	36.5195 	278.102 	0.435095 	-0.812199 	0.0025286
0.462 	-0.21 	0.103788 	5.17283 	120.525 	0.205835 	-0.143121 	0.00134054
0.462 	-0.21 	0.120238 	1.10579 	50.5727 	0.0934455 	0.103809 	0.000694585
0.462 	-0.21 	0.141384 	0.343031 	20.5692 	0.0413966 	0.145163 	0.00035582
0.462 	-0.21 	0.168147 	0.106995 	8.18015 	0.0180103 	0.113181 	0.00018108
0.462 	-0.21 	0.20113 	0.035957 	3.27584 	0.00764064 	0.0520426 	9.16455e-05
0.462 	-0.21 	0.240324 	0.0122177 	1.16685 	0.00291959 	0.0095696 	4.25653e-05
0.462 	-0.21 	0.2869 	0.00375002 	0.38273 	0.00119363 	0.00619526 	2.16625e-05
0.462 	-0.21 	0.343075 	0.00037896 	0.125809 	0.000621798 	0.00450214 	1.56077e-05
